,수주번호,거래처코드,제품코드,"영업등록구분(계획, 추가)",수주량,수주단가,수주금액,수주예정일자,수주일자,납기예정일자,납기일자,생산계획확정여부,자재계획확정여부,판매수량,진행현황,적재창고위치,적재창고위치명,긴급여부,비고
1448,CSA521041338,2004000,PEMA023054400,계획,2000,2448,4896000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,2000,완료,20000,태안,N,
1449,CSA521041428,2004100,PEMA013021700,계획,10000,2449,24490000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1450,CSA521041432,2004104,PEMA033035303,계획,7000,2450,17150000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
1451,CSA521041434,2004200,PEMA013111300,계획,10000,2451,24510000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1452,CSA521041435,2004300,PEMA023001000,계획,10000,2452,24520000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1453,CSA521041436,2004400,PEMA023007400,계획,10000,2453,24530000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1454,CSA521041444,2004500,PEMA023035315,계획,8000,2454,19632000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,8000,완료,20000,태안,N,
1455,CSA521041447,2004600,PEMA013125600,계획,10000,2455,24550000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1456,HR1021041410,2004700,PEMA013049303,계획,7000,2456,17192000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
1457,HR1021041411,2004800,PEMA013118500,계획,10000,2457,24570000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1458,HR1021041413,2004901,PEMA013131100,계획,10000,2458,24580000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1459,HR1021041415,2005000,PEMA023121400,계획,5000,2459,12295000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000,완료,20000,태안,N,
1460,HR1021041417,2005100,PEMA013002700,계획,10000,2460,24600000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1461,HR1021041422,2005200,PEMA033088300,계획,7000,2461,17227000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
1462,HR1021041423,2005300,PEMA033088300,계획,5000,2462,12310000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000,완료,20000,태안,N,
1463,HR1021041426,2005400,PEMA013119500,계획,10000,2463,24630000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1464,HR1021041427,2005500,PEMA053049403,계획,7000,2464,17248000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
1465,HR1021041429,2005600,PEMA013035308,계획,5000,2465,12325000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000,완료,20000,태안,N,
1466,HR1021041433,2005700,PEMA353048300,계획,7000,2466,17262000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
1467,HR1021041437,2005800,PEMA023024801,계획,8000,2467,19736000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,8000,완료,20000,태안,N,
1468,HR1021041438,2005900,PEMA033009000,계획,10000,2468,24680000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1469,HR1021041441,2006000,PEMA013039505,계획,7000,2469,17283000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
1470,HR1021041443,2006100,PEMA013087700,계획,10000,2470,24700000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1471,HR1021041446,2006200,PEMA023041503,계획,10000,2471,24710000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1472,HR1021041450,2006300,PEMA013052401,계획,2000,2472,4944000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,2000,완료,20000,태안,N,
1473,HR1021041451,2006400,PEMA013052401,계획,4000,2473,9892000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,4000,완료,20000,태안,N,
1474,HR1521041418,2006500,PEMA023114700,계획,5000,2474,12370000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000,완료,20000,태안,N,
1475,HR1521041424,2006600,PEMA353022500,계획,10000,2475,24750000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1476,HR1521041442,2006606,PEMA023126700,계획,10000,2476,24760000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1477,HR1S21041453,2006609,PEMA043078010,계획,10000,2477,24770000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1478,PCM221041324,2006612,PEMA063061300,계획,5000,2478,12390000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
1479,PCMB21041325,2006700,PEMA073061300,계획,5000,2479,12395000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
1480,PR1021041408,2006800,PEMA023129801,계획,22000,2480,54560000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,22000,완료,20000,태안,N,
1481,PR1021041408,2006900,PEMA023129801,계획,3000,2481,7443000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,3000,완료,20000,태안,N,
1482,PR1021041409,2007000,PEMA013033302,계획,15000,2482,37230000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,15000,완료,20000,태안,N,
1483,PR2021041421,2007100,PEMA023024804,계획,10000,2483,24830000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1484,SN4021041440,2007200,TSN4012043602,계획,10000,2484,24840000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1485,SR2021041419,2007302,PEMA013035700,계획,10000,2485,24850000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1486,SR2021041425,2007400,PEMA03087900,계획,6000,2486,14916000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,6000,완료,20000,태안,N,
1487,SR3F21041452,2007500,PEMA023041507,계획,5000,2487,12435000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000,완료,20000,태안,N,
1488,500F21041501,2007600,PEMA023058600,계획,19000,2488,47272000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,19000,완료,20000,태안,N,
1489,500F21041501,2007700,PEMA023058600,계획,4000,2489,9956000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,4000,완료,20000,태안,N,
1490,500F21041511,2007800,PEMA023058600,계획,15000,2490,37350000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,15000,완료,20000,태안,N,
1491,580F21041313,2001102,PEMA073050413,계획,20000,2491,49820000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,20000,완료,20000,태안,N,
1492,580F21041430,2001200,PEMA013118900,계획,15000,2492,37380000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,15000,완료,20000,태안,N,
1493,580F21041439,2001300,PEMA033101400,계획,20000,2493,49860000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000,완료,20000,태안,N,
1494,AE21041522,2001400,SSA013069401,계획,10000,2494,24940000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1495,AE21041534,2001500,SSA013035307,계획,2000,2495,4990000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,2000,완료,20000,태안,N,
1496,AE21041551,2001600,SSA013035303,계획,3000,2496,7488000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,3000,완료,20000,태안,N,
1497,CSA521041519,2001700,PEMA013070800,계획,10000,2497,24970000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1498,CSA521041532,2001800,PEMA033035307,계획,8000,2498,19984000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000,완료,20000,태안,N,
1499,CSA521041533,2002000,PEMA043099300,계획,10000,2499,24990000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1500,CSA521041547,2002100,PEMA013048700,계획,10000,2500,25000000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1501,CSA521041550,2002200,PEMA033035303,계획,11000,2501,27511000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,11000,완료,20000,태안,N,
1502,CSA521041554,2002300,PEMA013085300,계획,10000,2502,25020000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1503,HR1021041449,2002400,PEMA013010900,계획,10000,2503,25030000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1504,HR1021041509,2002500,PEMA063041501,계획,15000,2504,37560000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,15000,완료,20000,태안,N,
1505,HR1021041513,2002600,PEMA013050400,계획,7000,2505,17535000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000,완료,20000,태안,N,
1506,HR1021041514,2002700,PEMA013103400,계획,5000,2506,12530000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000,완료,20000,태안,N,
1507,HR1021041523,2002800,PEMA033041000,계획,10000,2507,25070000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1508,HR1021041525,2002900,PEMA033090900,계획,10000,2508,25080000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1509,HR1021041527,2003000,PEMA013035304,계획,6000,2509,15054000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,6000,완료,20000,태안,N,
1510,HR1021041528,2003100,PEMA013064802,계획,8000,2510,20080000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000,완료,20000,태안,N,
1511,HR1021041529,2003200,PEMA023126100,계획,4000,2511,10044000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,4000,완료,20000,태안,N,
1512,HR1021041531,2003300,PEMA033046500,계획,10000,2512,25120000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1513,HR1021041544,2003400,PEMA013119900,계획,10000,2513,25130000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1514,HR1021041548,2003500,PEMA033043500,계획,10000,2514,25140000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1515,HR1021041549,2003600,PEMA043041502,계획,7000,2515,17605000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000,완료,20000,태안,N,
1516,HR1521041412,2003700,PEMA013120100,계획,10000,2516,25160000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1517,HR1521041518,2003800,PEMA053031200,계획,10000,2517,25170000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1518,HR1521041520,2003900,PEMA033002600,계획,5000,2518,12590000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000,완료,20000,태안,N,
1519,HR1521041538,2004000,PEMA313001100,계획,10000,2519,25190000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1520,HR1521041539,2004100,PEMA313001100,계획,1540,2520,3880800,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,1540,완료,20000,태안,N,
1521,HR1521041541,2004104,PEMA013051100,계획,10000,2521,25210000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1522,HR1521041542,2004200,PEMA023125100,계획,10000,2522,25220000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1523,HR1521041543,2004300,PEMA133057600,계획,10000,2523,25230000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1524,HR1521041545,2004400,PEMA403022500,계획,10000,2524,25240000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1525,PCR321041510,2004500,PEMA013123501,계획,6000,2525,15150000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,6000,완료,20000,태안,N,
1526,SN4021041552,2004600,TSN4012026905,계획,5000,2526,12630000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000,완료,20000,태안,N,
1527,SR2021041524,2004700,PEMA033082100,계획,8000,2527,20216000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000,완료,20000,태안,N,
1528,SR2021041537,2004800,PEMA043062000,계획,6000,2528,15168000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,6000,완료,20000,태안,N,
1529,SR2021041546,2004901,PEMA033072700,계획,10000,2529,25290000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1530,SR3F21041517,2005000,PEMA023106100,계획,10000,2530,25300000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1531,SR3F21041521,2005100,PEMA043069401,계획,5000,2531,12655000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000,완료,20000,태안,N,
1532,SR3F21041526,2005200,PEMA043070800,계획,3000,2532,7596000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,3000,완료,20000,태안,N,
1533,SR3F21041540,2005300,PEMA263001100,계획,3000,2533,7599000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,3000,완료,20000,태안,N,
1534,SR3F21041557,2005400,PEMA033085300,계획,5000,2534,12670000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000,완료,20000,태안,N,
1535,SRE121041431,2005500,PEMA023118900,계획,3000,2535,7605000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,3000,완료,20000,태안,N,
1536,CSA421041623,2005600,PEMA013109400,계획,5000,2536,12680000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,5000,완료,20000,태안,N,
1537,CSA521041530,2005700,PEMA033035309,계획,7000,2537,17759000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000,완료,20000,태안,N,
1538,CSA521041622,2005800,PEMA023133200,계획,10000,2538,25380000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1539,CSA521041625,2005900,PEMA033038100,계획,8000,2539,20312000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,8000,완료,20000,태안,N,
1540,CSA521041626,2006000,PEMA013105100,계획,14000,2540,35560000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,14000,완료,20000,태안,N,
1541,CSA521041627,2006100,PEMA023052200,계획,10000,2541,25410000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1542,HR1021041535,2006200,PEMA033041500,계획,10000,2542,25420000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1543,HR1021041536,2006300,PEMA033041500,계획,10000,2543,25430000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
1544,HR1021041553,2006400,PEMA013089220,계획,8000,2544,20352000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000,완료,20000,태안,N,
1545,HR1021041555,2006500,PEMA013117801,계획,7000,2545,17815000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000,완료,20000,태안,N,
1546,HR1021041610,2006600,PEMA013058608,계획,10000,2546,25460000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1547,HR1021041612,2006606,PEMA013046900,계획,10000,2547,25470000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1548,HR1021041614,2006609,PEMA623022500,계획,10000,2548,25480000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1549,HR1021041618,2006612,PEMA043101200,계획,10000,2549,25490000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1550,HR1021041628,2006700,PEMA023105100,계획,10000,2550,25500000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1551,HR1521041615,2006800,PEMA033006900,계획,10000,2551,25510000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1552,HR1521041617,2006900,PEMA043045700,계획,10000,2552,25520000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1553,HR1521041619,2007000,PEMA043045700,계획,1000,2553,2553000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,1000,완료,20000,태안,N,
1554,HR1521041624,2007100,PEMA013035322,계획,7000,2554,17878000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,7000,완료,20000,태안,N,
1555,PR1021041515,2007200,PEMA013129800,계획,12500,2555,31937500,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,12500,완료,20000,태안,N,
1556,PR1021041515,2007302,PEMA013129800,계획,12500,2556,31950000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,12500,완료,20000,태안,N,
1557,PR1021041516,2007400,PEMA013901520,계획,20000,2557,51140000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,20000,완료,20000,태안,N,
1558,SR3F21041609,2007500,PEMA033120100,계획,10000,2558,25580000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1559,SR3F21041613,2007600,PEMA013072101,계획,10000,2559,25590000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
1560,SR3F21041616,2007700,PEMA033109400,계획,5000,2560,12800000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,5000,완료,20000,태안,N,
1561,SR3F21041620,2007800,PEMA063006900,계획,5000,2561,12805000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,5000,완료,20000,태안,N,
1562,SR3F21041621,2001102,PEMA563022500,계획,5000,2562,12810000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,5000,완료,20000,태안,N,
1563,CSA521041801,2001200,PEMA003039101,계획,10000,2563,25630000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,10000,완료,20000,태안,N,
1564,CSA521041811,2001300,PEMA033035303,계획,7000,2564,17948000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,7000,완료,20000,태안,N,
1565,CSA521041813,2001400,PEMA043015600,계획,10000,2565,25650000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,10000,완료,20000,태안,N,
1566,CSA521041818,2001500,PEMA023039000,계획,10000,2566,25660000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,10000,완료,20000,태안,N,
1567,CSA521041823,2001600,PEMA013061900,계획,10000,2567,25670000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,10000,완료,20000,태안,N,
1568,HR1021041802,2001700,PEMA013030401,계획,8000,2568,20544000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,8000,완료,20000,태안,N,
1569,HR1021041803,2001800,PEMA013035310,계획,8000,2569,20552000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,8000,완료,20000,태안,N,
1570,HR1021041804,2002000,PEMA013041507,계획,7000,2570,17990000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,7000,완료,20000,태안,N,
1571,HR1021041807,2002100,PEMA013125010,계획,5000,2571,12855000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,5000,완료,20000,태안,N,
1572,HR1021041812,2002200,PEMA033091500,계획,10000,2572,25720000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,10000,완료,20000,태안,N,
1573,HR1021041816,2002300,PEMA143001100,계획,10000,2573,25730000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,10000,완료,20000,태안,N,
1574,HR1021041817,2002400,PEMA013052400,계획,7000,2574,18018000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,7000,완료,20000,태안,N,
1575,HR1021041819,2002500,PEMA13031400,계획,10000,2575,25750000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,10000,완료,20000,태안,N,
1576,HR1021041820,2002600,PEMA013105210,계획,9000,2576,23184000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,9000,완료,20000,태안,N,
1577,HR1021041821,2002700,PEMA013122400,계획,8000,2577,20616000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,8000,완료,20000,태안,N,
1578,HR1021041822,2002800,PEMA013122400,계획,8000,2578,20624000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,8000,완료,20000,태안,N,
1579,HR1021041824,2002900,PEMA243048300,계획,15000,2579,38685000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,15000,완료,20000,태안,N,
1580,HR1021041825,2003000,PEMA033080100,계획,7000,2580,18060000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,7000,완료,20000,태안,N,
1581,HR1521041808,2003100,PEMA013132701,계획,5000,2581,12905000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,5000,완료,20000,태안,N,
1582,HR1521041809,2003200,PEMA023110500,계획,5000,2582,12910000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,5000,완료,20000,태안,N,
1583,HR1521041810,2003300,PEMA023110500,계획,5000,2583,12915000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,5000,완료,20000,태안,N,
1584,HR1521041826,2003400,PEMA023104400,계획,10000,2584,25840000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,10000,완료,20000,태안,N,
1585,PR1021041805,2003500,PEMA013049402,계획,20000,2585,51700000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,20000,완료,20000,태안,N,
1586,SR2A21041815,2003600,PEMA063024801,계획,5000,2586,12930000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,5000,완료,20000,태안,N,
1587,SR3F21041814,2003700,PEMA053021700,계획,10000,2587,25870000,2021-04-18,2021-04-18,2021-04-21,2021-04-21,Y,Y,10000,완료,20000,태안,N,
1588,500F21041910,2003800,PEMA023058600,계획,20000,2588,51760000,2021-04-19,2021-04-19,2021-04-22,2021-04-22,Y,Y,20000,완료,20000,태안,N,
1589,580F21041903,2003900,PEMA033103000,계획,15000,2589,38835000,2021-04-19,2021-04-19,2021-04-22,2021-04-22,Y,Y,15000,완료,20000,태안,N,
1590,580F21041914,2004000,PEMA043090700,계획,15000,2590,38850000,2021-04-19,2021-04-19,2021-04-22,2021-04-22,Y,Y,15000,완료,20000,태안,N,
1591,580F21041916,2004100,PEMA013099150,계획,20000,2591,51820000,2021-04-19,2021-04-19,2021-04-22,2021-04-22,Y,Y,20000,완료,20000,태안,N,
1592,AE21041948,2004104,SSA013035303,계획,3000,2592,7776000,2021-04-19,2021-04-19,2021-04-22,2021-04-22,Y,Y,3000,완료,20000,태안,N,
1593,AE21041949,2004200,SSA073046500,계획,2000,2593,5186000,2021-04-19,2021-04-19,2021-04-22,2021-04-22,Y,Y,2000,완료,20000,태안,N,
1594,CSA521041913,2004300,PEMA043042900,계획,7000,2594,18158000,2021-04-19,2021-04-19,2021-04-22,2021-04-22,Y,Y,7000,완료,20000,태안,N,
1595,CSA521041921,2004400,PEMA103048200,계획,10000,2595,25950000,2021-04-19,2021-04-19,2021-04-22,2021-04-22,Y,Y,10000,완료,20000,태안,N,
1596,CSA521041924,2004500,PEMA013119700,계획,10000,2596,25960000,2021-04-19,2021-04-19,2021-04-22,2021-04-22,Y,Y,10000,완료,20000,태안,N,
1597,CSA521041933,2004600,PEMA553048200,계획,10000,2597,25970000,2021-04-19,2021-04-19,2021-04-22,2021-04-22,Y,Y,10000,완료,20000,태안,N,
