,원자재코드,"생산작업지시구분(생산:A,생산제외:D)",작업지시타입(일반:WO/재투입:WR),"사업단위(평택:20000,태안:60000등)",생산작업요청일자,LOT번호,분할순번,제품코드,제품BOM차수,원자재투입순번,원자재명,원자재탱크번호,투입지시중량,투입지시비율,투입지시오차비율,투입지시단위,시방원재료적요,추가투입량(생산자판단),정지중량(유속흐름제어),스텝그룹넘버,비고
10002,SR35224,A,WO,20000,2021-04-13,HR1021041343,0,PEMA043077300,78,6,WRE-770,18,800.0,8.0,0,KG,,0.0,5.0,1,
10003,SR35903,A,WO,20000,2021-04-13,HR1021041343,0,PEMA043077300,78,10,PCA3000,10,500.0,5.0,0,KG,마지막투입,0.0,25.0,1,
10004,SR35904,A,WO,20000,2021-04-13,HR1021041343,0,PEMA043077300,78,8,Urea-20%,4,1600.0,16.0,0,KG,,0.0,30.0,1,
10005,SR68222,A,WO,20000,2021-04-13,HR1021041343,0,PEMA043077300,78,2,소포제(MR-130),0,10.0,0.1,0,KG,,0.0,0.0,1,
10006,SR11002,A,WO,20000,2021-04-13,HR1521041233,0,PEMA033117000,1,4,사용수,30,3522.5,70.45,0,KG,재활용수400KG,22.5,45.0,1,
10007,SR13801,A,WO,20000,2021-04-13,HR1521041233,0,PEMA033117000,1,1,액상리그닌,3,5.0,0.1,0,KG,,0.0,0.0,1,
10008,SR16002,A,WO,20000,2021-04-13,HR1521041233,0,PEMA033117000,1,5,글루콘산소다,2,100.0,2.0,0,KG,,0.0,35.0,1,
10009,SR16003,A,WO,20000,2021-04-13,HR1521041233,0,PEMA033117000,1,3,ACTICIDE-MVK,0,10.0,0.2,0,KG,,0.0,0.0,1,
10010,SR16600,A,WO,20000,2021-04-13,HR1521041233,0,PEMA033117000,1,9,RA-300S,1,85.0,1.7,0,KG,,0.0,5.0,1,
10011,SR35211,A,WO,20000,2021-04-13,HR1521041233,0,PEMA033117000,1,7,PEMA-SRE-200(5,14,427.5,8.55,0,KG,,0.0,15.0,1,
10012,SR35224,A,WO,20000,2021-04-13,HR1521041233,0,PEMA033117000,1,6,WRE-770,18,372.5,7.45,0,KG,,0.0,20.0,1,
10013,SR35903,A,WO,20000,2021-04-13,HR1521041233,0,PEMA033117000,1,10,PCA3000,10,225.0,4.5,0,KG,마지막투입,0.0,30.0,1,
10014,SR35904,A,WO,20000,2021-04-13,HR1521041233,0,PEMA033117000,1,8,Urea-20%,4,245.0,4.9,0,KG,,0.0,40.0,1,
10015,SR68222,A,WO,20000,2021-04-13,HR1521041233,0,PEMA033117000,1,2,소포제(MR-130),0,7.5,0.15,0,KG,,0.0,0.0,1,
10016,SR11002,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,5,사용수,30,6263.0,62.63,0,KG,재활용수금지,57.0,45.0,1,
10017,SR13801,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,1,액상리그닌,3,10.0,0.1,0,KG,,0.0,0.0,1,
10018,SR16003,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,4,ACTICIDE-MVK,0,20.0,0.2,0,KG,,0.0,0.0,1,
10019,SR16600,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,10,RA-300S,1,90.0,0.9,0,KG,,0.0,5.0,1,
10020,SR34364,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,8,PEMA-550XD,15,1040.0,10.4,0,KG,,0.0,5.0,1,
10021,SR35211,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,6,PEMA-SRE-200(5,14,390.0,3.9,0,KG,,0.0,15.0,1,
10022,SR35500,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,7,PEMA-500FR,13,1170.0,11.7,0,KG,,0.0,10.0,1,
10023,SR35903,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,11,PCA3000,10,500.0,5.0,0,KG,마지막투입,0.0,30.0,1,
10024,SR35904,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,9,Urea-20%,4,490.0,4.9,0,KG,,0.0,40.0,1,
10025,SR38117,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,2,PC소포제,0,7.0,0.07,0,KG,,0.0,0.0,1,
10026,SR68222,A,WO,20000,2021-04-13,HR1521041306,0,PEMA023031800,34,3,소포제(MR-130),0,20.0,0.2,0,KG,,0.0,0.0,1,
10027,SR11002,A,WO,20000,2021-04-13,HR1521041318,0,PEMA033023500,106,4,사용수,30,6470.0,64.7,0,KG,재활용수800kg적용,20.0,45.0,1,
10028,SR13801,A,WO,20000,2021-04-13,HR1521041318,0,PEMA033023500,106,1,액상리그닌,3,5.0,0.05,0,KG,,0.0,0.0,1,
10029,SR16002,A,WO,20000,2021-04-13,HR1521041318,0,PEMA033023500,106,5,글루콘산소다,2,500.0,5.0,0,KG,,0.0,35.0,1,
10030,SR16003,A,WO,20000,2021-04-13,HR1521041318,0,PEMA033023500,106,3,ACTICIDE-MVK,0,5.0,0.05,0,KG,,0.0,0.0,1,
10031,SR16600,A,WO,20000,2021-04-13,HR1521041318,0,PEMA033023500,106,9,RA-300S,1,170.0,1.7,0,KG,,0.0,5.0,1,
10032,SR35211,A,WO,20000,2021-04-13,HR1521041318,0,PEMA033023500,106,8,PEMA-SRE-200(5,14,660.0,6.6,0,KG,,0.0,15.0,1,
10033,SR35224,A,WO,20000,2021-04-13,HR1521041318,0,PEMA033023500,106,6,WRE-770,18,1460.0,14.6,0,KG,,0.0,20.0,1,
10034,SR35225,A,WO,20000,2021-04-13,HR1521041318,0,PEMA033023500,106,7,WRE-550T,21,720.0,7.2,0,KG,,0.0,20.0,1,
10035,SR68222,A,WO,20000,2021-04-13,HR1521041318,0,PEMA033023500,106,2,소포제(MR-130),0,10.0,0.1,0,KG,,0.0,0.0,1,
10036,SR11002,A,WO,20000,2021-04-13,HR1521041321,0,PEMA023125200,17,4,사용수,30,4636.0,57.95,0,KG,재활용수640KG,16.0,0.0,1,
10037,SR13801,A,WO,20000,2021-04-13,HR1521041321,0,PEMA023125200,17,1,액상리그닌,3,4.0,0.05,0,KG,,0.0,0.0,1,
10038,SR16002,A,WO,20000,2021-04-13,HR1521041321,0,PEMA023125200,17,5,글루콘산소다,2,400.0,5.0,0,KG,,0.0,0.0,1,
10039,SR16003,A,WO,20000,2021-04-13,HR1521041321,0,PEMA023125200,17,3,ACTICIDE-MVK,0,4.0,0.05,0,KG,,0.0,0.0,1,
10040,SR16600,A,WO,20000,2021-04-13,HR1521041321,0,PEMA023125200,17,9,RA-300S,1,148.0,1.85,0,KG,,0.0,0.0,1,
10041,SR35224,A,WO,20000,2021-04-13,HR1521041321,0,PEMA023125200,17,6,WRE-770,18,1040.0,13.0,0,KG,,0.0,0.0,1,
10042,SR35225,A,WO,20000,2021-04-13,HR1521041321,0,PEMA023125200,17,7,WRE-550T,21,800.0,10.0,0,KG,,0.0,0.0,1,
10043,SR35904,A,WO,20000,2021-04-13,HR1521041321,0,PEMA023125200,17,8,Urea-20%,4,960.0,12.0,0,KG,,0.0,0.0,1,
10044,SR68222,A,WO,20000,2021-04-13,HR1521041321,0,PEMA023125200,17,2,소포제(MR-130),0,8.0,0.1,0,KG,,0.0,0.0,1,
10045,SR11002,A,WO,20000,2021-04-13,HR1521041332,0,PEMA033030500,322,4,사용수,30,6298.6,57.26,0,KG,재활용수900kg적용,22.0,45.0,1,
10046,SR13801,A,WO,20000,2021-04-13,HR1521041332,0,PEMA033030500,322,1,액상리그닌,3,5.5,0.05,0,KG,,0.0,0.0,1,
10047,SR16003,A,WO,20000,2021-04-13,HR1521041332,0,PEMA033030500,322,3,ACTICIDE-MVK,0,5.5,0.05,0,KG,,0.0,0.0,1,
10048,SR16600,A,WO,20000,2021-04-13,HR1521041332,0,PEMA033030500,322,7,RA-300S,1,290.4,2.64,0,KG,,0.0,5.0,1,
10049,SR35224,A,WO,20000,2021-04-13,HR1521041332,0,PEMA033030500,322,5,WRE-770,18,1804.0,16.4,0,KG,,0.0,20.0,1,
10050,SR35903,A,WO,20000,2021-04-13,HR1521041332,0,PEMA033030500,322,8,PCA3000,10,660.0,6.0,0,KG,마지막 투입해주세요,0.0,30.0,1,
10051,SR35904,A,WO,20000,2021-04-13,HR1521041332,0,PEMA033030500,322,6,Urea-20%,4,1925.0,17.5,0,KG,,0.0,40.0,1,
10052,SR68222,A,WO,20000,2021-04-13,HR1521041332,0,PEMA033030500,322,2,소포제(MR-130),0,11.0,0.1,0,KG,,0.0,0.0,1,
10053,SR11002,A,WO,20000,2021-04-13,PR1021041307,0,PEMA013024804,161,3,사용수,30,14172.0,70.86,0,KG,,60.0,60.0,1,
10054,SR16003,A,WO,20000,2021-04-13,PR1021041307,0,PEMA013024804,161,2,ACTICIDE-MVK,0,40.0,0.2,0,KG,,0.0,0.0,1,
10055,SR35218,A,WO,20000,2021-04-13,PR1021041307,0,PEMA013024804,161,4,WRE-580FX(55%),16,2272.0,11.36,0,KG,,0.0,15.0,1,
10056,SR35225,A,WO,20000,2021-04-13,PR1021041307,0,PEMA013024804,161,5,WRE-550T,21,2496.0,12.48,0,KG,,0.0,20.0,1,
10057,SR35758,A,WO,20000,2021-04-13,PR1021041307,0,PEMA013024804,161,6,M30,7,1000.0,5.0,0,KG,"""마지막에 투입하세요!""",0.0,30.0,1,
10058,SR38117,A,WO,20000,2021-04-13,PR1021041307,0,PEMA013024804,161,1,PC소포제,0,20.0,0.1,0,KG,,0.0,0.0,1,
10059,SR11002,A,WO,20000,2021-04-13,PR1021041316,0,PEMA013033510,23,4,사용수,30,10920.0,72.8,0,KG,,35.0,60.0,1,
10060,SR13801,A,WO,20000,2021-04-13,PR1021041316,0,PEMA013033510,23,1,액상리그닌,3,15.0,0.1,0,KG,,0.0,0.0,1,
10061,SR16003,A,WO,20000,2021-04-13,PR1021041316,0,PEMA013033510,23,3,ACTICIDE-MVK,0,7.5,0.05,0,KG,,0.0,0.0,1,
10062,SR35225,A,WO,20000,2021-04-13,PR1021041316,0,PEMA013033510,23,5,WRE-550T,21,4045.5,26.97,0,KG,,0.0,5.0,1,
10063,SR38117,A,WO,20000,2021-04-13,PR1021041316,0,PEMA013033510,23,2,PC소포제,0,12.0,0.08,0,KG,,0.0,0.0,1,
10064,SR11002,A,WO,20000,2021-04-13,PR1021041328,0,PEMA023033303,156,4,사용수,30,7425.0,74.25,0,KG,,23.0,55.0,1,
10065,SR13801,A,WO,20000,2021-04-13,PR1021041328,0,PEMA023033303,156,1,액상리그닌,3,10.0,0.1,0,KG,,0.0,0.0,1,
10066,SR16003,A,WO,20000,2021-04-13,PR1021041328,0,PEMA023033303,156,3,ACTICIDE-MVK,0,5.0,0.05,0,KG,,0.0,0.0,1,
10067,SR35218,A,WO,20000,2021-04-13,PR1021041328,0,PEMA023033303,156,5,WRE-580FX(55%),16,1472.0,14.72,0,KG,,0.0,15.0,1,
10068,SR35225,A,WO,20000,2021-04-13,PR1021041328,0,PEMA023033303,156,6,WRE-550T,21,1080.0,10.8,0,KG,,0.0,20.0,1,
10069,SR38117,A,WO,20000,2021-04-13,PR1021041328,0,PEMA023033303,156,2,PC소포제,0,8.0,0.08,0,KG,,0.0,0.0,1,
10070,SR11002,A,WO,20000,2021-04-13,PR1021041328,1,PEMA023033303,156,4,사용수,30,3712.5,74.25,0,KG,,11.5,45.0,1,
10071,SR13801,A,WO,20000,2021-04-13,PR1021041328,1,PEMA023033303,156,1,액상리그닌,3,5.0,0.1,0,KG,,0.0,0.0,1,
10072,SR16003,A,WO,20000,2021-04-13,PR1021041328,1,PEMA023033303,156,3,ACTICIDE-MVK,0,2.5,0.05,0,KG,,0.0,0.0,1,
10073,SR35218,A,WO,20000,2021-04-13,PR1021041328,1,PEMA023033303,156,5,WRE-580FX(55%),16,736.0,14.72,0,KG,,0.0,15.0,1,
10074,SR35225,A,WO,20000,2021-04-13,PR1021041328,1,PEMA023033303,156,6,WRE-550T,21,540.0,10.8,0,KG,,0.0,20.0,1,
10075,SR38117,A,WO,20000,2021-04-13,PR1021041328,1,PEMA023033303,156,2,PC소포제,0,4.0,0.08,0,KG,,0.0,0.0,1,
10076,SR11002,A,WO,20000,2021-04-13,PR1021041334,0,PEMA013024804,162,3,사용수,30,10798.5,71.99,0,KG,,45.0,60.0,1,
10077,SR16003,A,WO,20000,2021-04-13,PR1021041334,0,PEMA013024804,162,2,ACTICIDE-MVK,0,30.0,0.2,0,KG,,0.0,0.0,1,
10078,SR35218,A,WO,20000,2021-04-13,PR1021041334,0,PEMA013024804,162,4,WRE-580FX(55%),16,2206.5,14.71,0,KG,,0.0,5.0,1,
10079,SR35225,A,WO,20000,2021-04-13,PR1021041334,0,PEMA013024804,162,5,WRE-550T,21,1140.0,7.6,0,KG,,0.0,5.0,1,
10080,SR35758,A,WO,20000,2021-04-13,PR1021041334,0,PEMA013024804,162,6,M30,7,810.0,5.4,0,KG,"""마지막에 투입하세요!""",0.0,30.0,1,
10081,SR38117,A,WO,20000,2021-04-13,PR1021041334,0,PEMA013024804,162,1,PC소포제,0,15.0,0.1,0,KG,,0.0,0.0,1,
10082,SR11002,A,WO,20000,2021-04-13,PR1021041334,1,PEMA013024804,162,3,사용수,30,3599.5,71.99,0,KG,,15.0,60.0,1,
10083,SR16003,A,WO,20000,2021-04-13,PR1021041334,1,PEMA013024804,162,2,ACTICIDE-MVK,0,10.0,0.2,0,KG,,0.0,0.0,1,
10084,SR35218,A,WO,20000,2021-04-13,PR1021041334,1,PEMA013024804,162,4,WRE-580FX(55%),16,735.5,14.71,0,KG,,0.0,5.0,1,
10085,SR35225,A,WO,20000,2021-04-13,PR1021041334,1,PEMA013024804,162,5,WRE-550T,21,380.0,7.6,0,KG,,0.0,5.0,1,
10086,SR35758,A,WO,20000,2021-04-13,PR1021041334,1,PEMA013024804,162,6,M30,7,270.0,5.4,0,KG,"""마지막에 투입하세요!""",0.0,30.0,1,
10087,SR38117,A,WO,20000,2021-04-13,PR1021041334,1,PEMA013024804,162,1,PC소포제,0,5.0,0.1,0,KG,,0.0,0.0,1,
10088,SR11002,A,WO,20000,2021-04-13,PR2021041308,0,PEMA013048000,10,3,사용수,30,3622.5,72.45,0,KG,,11.0,45.0,1,
10089,SR13801,A,WO,20000,2021-04-13,PR2021041308,0,PEMA013048000,10,1,액상리그닌,3,5.0,0.1,0,KG,,0.0,0.0,1,
10090,SR35218,A,WO,20000,2021-04-13,PR2021041308,0,PEMA013048000,10,4,WRE-580FX(55%),16,318.0,6.36,0,KG,,0.0,15.0,1,
10091,SR35225,A,WO,20000,2021-04-13,PR2021041308,0,PEMA013048000,10,5,WRE-550T,21,1048.5,20.97,0,KG,,0.0,20.0,1,
10092,SR38117,A,WO,20000,2021-04-13,PR2021041308,0,PEMA013048000,10,2,PC소포제,0,6.0,0.12,0,KG,,0.0,0.0,1,
10093,SR11002,A,WO,20000,2021-04-13,PR2021041319,0,PEMA013130400,3,2,사용수,30,674.0,67.4,0,KG,,1.0,60.0,1,
10094,SR35218,A,WO,20000,2021-04-13,PR2021041319,0,PEMA013130400,3,3,WRE-580FX(55%),16,270.0,27.0,0,KG,,0.0,15.0,1,
10095,SR35758,A,WO,20000,2021-04-13,PR2021041319,0,PEMA013130400,3,4,M30,7,55.0,5.5,0,KG,마지막투입,0.0,30.0,1,
10096,SR38117,A,WO,20000,2021-04-13,PR2021041319,0,PEMA013130400,3,1,PC소포제,0,1.0,0.1,0,KG,,0.0,0.0,1,
10097,SR11002,A,WO,20000,2021-04-13,SN4021041216,0,TSN4012043601,6,2,사용수,30,3296.5,65.93,0,KG,,3.5,60.0,1,
10098,SR34364,A,WO,20000,2021-04-13,SN4021041216,0,TSN4012043601,6,5,PEMA-550XD,15,320.0,6.4,0,KG,,0.0,5.0,1,
10099,SR35500,A,WO,20000,2021-04-13,SN4021041216,0,TSN4012043601,6,4,PEMA-500FR,13,800.0,16.0,0,KG,,0.0,5.0,1,
10100,SR35556,A,WO,20000,2021-04-13,SN4021041216,0,TSN4012043601,6,3,PEMA-630XR,11,580.0,11.6,0,KG,,0.0,5.0,1,
10101,SR38117,A,WO,20000,2021-04-13,SN4021041216,0,TSN4012043601,6,1,PC소포제,0,3.5,0.07,0,KG,,0.0,0.0,1,
10102,SR11002,A,WO,20000,2021-04-13,SN4021041315,0,TSN4012016102,7,2,사용수,30,6593.0,65.93,0,KG,,7.0,60.0,1,
10103,SR34364,A,WO,20000,2021-04-13,SN4021041315,0,TSN4012016102,7,5,PEMA-550XD,15,640.0,6.4,0,KG,,0.0,10.0,1,
10104,SR35500,A,WO,20000,2021-04-13,SN4021041315,0,TSN4012016102,7,4,PEMA-500FR,13,1600.0,16.0,0,KG,,0.0,10.0,1,
10105,SR35556,A,WO,20000,2021-04-13,SN4021041315,0,TSN4012016102,7,3,PEMA-630XR,11,1160.0,11.6,0,KG,,0.0,15.0,1,
10106,SR38117,A,WO,20000,2021-04-13,SN4021041315,0,TSN4012016102,7,1,PC소포제,0,7.0,0.07,0,KG,,0.0,0.0,1,
10107,SR11002,A,WO,20000,2021-04-13,SN4021041344,0,TSN4012000305,4,2,사용수,30,3296.5,65.93,0,KG,,3.5,60.0,1,
10108,SR34364,A,WO,20000,2021-04-13,SN4021041344,0,TSN4012000305,4,5,PEMA-550XD,15,320.0,6.4,0,KG,,0.0,10.0,1,
10109,SR35500,A,WO,20000,2021-04-13,SN4021041344,0,TSN4012000305,4,4,PEMA-500FR,13,800.0,16.0,0,KG,,0.0,10.0,1,
10110,SR35556,A,WO,20000,2021-04-13,SN4021041344,0,TSN4012000305,4,3,PEMA-630XR,11,580.0,11.6,0,KG,,0.0,15.0,1,
10111,SR38117,A,WO,20000,2021-04-13,SN4021041344,0,TSN4012000305,4,1,PC소포제,0,3.5,0.07,0,KG,,0.0,0.0,1,
10112,SR11002,A,WO,20000,2021-04-13,SN4021041345,0,TSN4012057801,1,2,사용수,30,1318.6,65.93,0,KG,,1.4,60.0,1,
10113,SR34364,A,WO,20000,2021-04-13,SN4021041345,0,TSN4012057801,1,5,PEMA-550XD,15,128.0,6.4,0,KG,,0.0,10.0,1,
10114,SR35500,A,WO,20000,2021-04-13,SN4021041345,0,TSN4012057801,1,4,PEMA-500FR,13,320.0,16.0,0,KG,,0.0,10.0,1,
10115,SR35556,A,WO,20000,2021-04-13,SN4021041345,0,TSN4012057801,1,3,PEMA-630XR,11,232.0,11.6,0,KG,,0.0,15.0,1,
10116,SR38117,A,WO,20000,2021-04-13,SN4021041345,0,TSN4012057801,1,1,PC소포제,0,1.4,0.07,0,KG,,0.0,0.0,1,
10117,SR11002,A,WO,20000,2021-04-13,SR2021041330,0,PEMA383048200,13,4,사용수,30,4493.7,49.93,0,KG,,15.3,60.0,1,
10118,SR13801,A,WO,20000,2021-04-13,SR2021041330,0,PEMA383048200,13,1,액상리그닌,3,4.5,0.05,0,KG,,0.0,0.0,1,
10119,SR16002,A,WO,20000,2021-04-13,SR2021041330,0,PEMA383048200,13,5,글루콘산소다,2,450.0,5.0,0,KG,,0.0,40.0,1,
10120,SR16003,A,WO,20000,2021-04-13,SR2021041330,0,PEMA383048200,13,3,ACTICIDE-MVK,0,4.5,0.05,0,KG,,0.0,0.0,1,
10121,SR16600,A,WO,20000,2021-04-13,SR2021041330,0,PEMA383048200,13,10,RA-300S,1,360.0,4.0,0,KG,,0.0,5.0,1,
10122,SR35211,A,WO,20000,2021-04-13,SR2021041330,0,PEMA383048200,13,8,PEMA-SRE-200(5,14,810.0,9.0,0,KG,,0.0,15.0,1,
10123,SR35218,A,WO,20000,2021-04-13,SR2021041330,0,PEMA383048200,13,6,WRE-580FX(55%),22,981.0,10.9,0,KG,,0.0,15.0,1,
10124,SR35225,A,WO,20000,2021-04-13,SR2021041330,0,PEMA383048200,13,7,WRE-550T,21,810.0,9.0,0,KG,,0.0,15.0,1,
10125,SR35904,A,WO,20000,2021-04-13,SR2021041330,0,PEMA383048200,13,9,Urea-20%,4,1080.0,12.0,0,KG,,0.0,35.0,1,
10126,SR38117,A,WO,20000,2021-04-13,SR2021041330,0,PEMA383048200,13,2,PC소포제,0,6.3,0.07,0,KG,,0.0,0.0,1,
10127,SR11002,A,WO,20000,2021-04-13,SR2021041331,0,PEMA373048200,133,4,사용수,30,5594.0,55.94,0,KG,,17.0,80.0,1,
10128,SR13801,A,WO,20000,2021-04-13,SR2021041331,0,PEMA373048200,133,1,액상리그닌,3,5.0,0.05,0,KG,,0.0,0.0,1,
10129,SR16002,A,WO,20000,2021-04-13,SR2021041331,0,PEMA373048200,133,5,글루콘산소다,2,500.0,5.0,0,KG,,0.0,40.0,1,
10130,SR16003,A,WO,20000,2021-04-13,SR2021041331,0,PEMA373048200,133,3,ACTICIDE-MVK,0,5.0,0.05,0,KG,,0.0,0.0,1,
10131,SR16600,A,WO,20000,2021-04-13,SR2021041331,0,PEMA373048200,133,8,RA-300S,1,50.0,0.5,0,KG,,0.0,5.0,1,
10132,SR35211,A,WO,20000,2021-04-13,SR2021041331,0,PEMA373048200,133,7,PEMA-SRE-200(5,14,1230.0,12.3,0,KG,,0.0,15.0,1,
10133,SR35218,A,WO,20000,2021-04-13,SR2021041331,0,PEMA373048200,133,6,WRE-580FX(55%),16,2609.0,26.09,0,KG,,0.0,15.0,1,
10134,SR38117,A,WO,20000,2021-04-13,SR2021041331,0,PEMA373048200,133,2,PC소포제,0,7.0,0.07,0,KG,,0.0,0.0,1,
10135,SR11002,A,WO,20000,2021-04-13,SR2021041340,0,PEMA033043200,36,4,사용수,30,2507.4,35.82,0,KG,,26.0,60.0,1,
10136,SR13801,A,WO,20000,2021-04-13,SR2021041340,0,PEMA033043200,36,1,액상리그닌,3,7.0,0.1,0,KG,,0.0,0.0,1,
10137,SR16003,A,WO,20000,2021-04-13,SR2021041340,0,PEMA033043200,36,3,ACTICIDE-MVK,0,14.0,0.2,0,KG,,0.0,0.0,1,
10138,SR16600,A,WO,20000,2021-04-13,SR2021041340,0,PEMA033043200,36,9,RA-300S,1,63.7,0.91,0,KG,,0.0,5.0,1,
10139,SR35217,A,WO,20000,2021-04-13,SR2021041340,0,PEMA033043200,36,7,SRE-110(50%),24,350.0,5.0,0,KG,,0.0,10.0,1,
10140,SR35224,A,WO,20000,2021-04-13,SR2021041340,0,PEMA033043200,36,5,WRE-770,18,1890.0,27.0,0,KG,,0.0,20.0,1,
10141,SR35225,A,WO,20000,2021-04-13,SR2021041340,0,PEMA033043200,36,6,WRE-550T,21,420.0,6.0,0,KG,,0.0,20.0,1,
10142,SR35904,A,WO,20000,2021-04-13,SR2021041340,0,PEMA033043200,36,8,Urea-20%,4,1743.0,24.9,0,KG,,0.0,40.0,1,
10143,SR38117,A,WO,20000,2021-04-13,SR2021041340,0,PEMA033043200,36,2,PC소포제,0,4.9,0.07,0,KG,,0.0,0.0,1,
10144,SR11002,A,WO,20000,2021-04-13,SR2021041341,0,PEMA043062000,24,4,사용수,30,4088.0,58.4,0,KG,,28.0,60.0,1,
10145,SR13801,A,WO,20000,2021-04-13,SR2021041341,0,PEMA043062000,24,1,액상리그닌,3,7.0,0.1,0,KG,,0.0,0.0,1,
10146,SR16003,A,WO,20000,2021-04-13,SR2021041341,0,PEMA043062000,24,3,ACTICIDE-MVK,0,14.0,0.2,0,KG,,0.0,0.0,1,
10147,SR16600,A,WO,20000,2021-04-13,SR2021041341,0,PEMA043062000,24,8,RA-300S,1,399.0,5.7,0,KG,,0.0,5.0,1,
10148,SR35211,A,WO,20000,2021-04-13,SR2021041341,0,PEMA043062000,24,7,PEMA-SRE-200(5,14,560.0,8.0,0,KG,,0.0,15.0,1,
10149,SR35224,A,WO,20000,2021-04-13,SR2021041341,0,PEMA043062000,24,5,WRE-770,18,840.0,12.0,0,KG,,0.0,20.0,1,
10150,SR35225,A,WO,20000,2021-04-13,SR2021041341,0,PEMA043062000,24,6,WRE-550T,21,735.0,10.5,0,KG,,0.0,20.0,1,
10151,SR35903,A,WO,20000,2021-04-13,SR2021041341,0,PEMA043062000,24,9,PCA3000,10,350.0,5.0,0,KG,마지막투입,0.0,30.0,1,
10152,SR68222,A,WO,20000,2021-04-13,SR2021041341,0,PEMA043062000,24,2,소포제(MR-130),0,7.0,0.1,0,KG,,0.0,0.0,1,
10153,SR11002,A,WO,20000,2021-04-13,SR2021041342,0,PEMA043062007,10,4,사용수,30,4140.5,59.15,0,KG,VK+사용수 교반후 PCA,59.5,45.0,1,
10154,SR13801,A,WO,20000,2021-04-13,SR2021041342,0,PEMA043062007,10,1,액상리그닌,3,3.5,0.05,0,KG,,0.0,0.0,1,
10155,SR16003,A,WO,20000,2021-04-13,SR2021041342,0,PEMA043062007,10,3,ACTICIDE-MVK,0,14.0,0.2,0,KG,,0.0,0.0,1,
10156,SR35217,A,WO,20000,2021-04-13,SR2021041342,0,PEMA043062007,10,8,SRE-110(50%),24,665.0,9.5,0,KG,,0.0,10.0,1,
10157,SR35224,A,WO,20000,2021-04-13,SR2021041342,0,PEMA043062007,10,6,WRE-770,18,1197.0,17.1,0,KG,,0.0,20.0,1,
10158,SR35225,A,WO,20000,2021-04-13,SR2021041342,0,PEMA043062007,10,7,WRE-550T,21,798.0,11.4,0,KG,,0.0,20.0,1,
10159,SR35758,A,WO,20000,2021-04-13,SR2021041342,0,PEMA043062007,10,9,M30,7,140.0,2.0,0,KG,마지막투입,0.0,40.0,1,
10160,SR35905,A,WO,20000,2021-04-13,SR2021041342,0,PEMA043062007,10,5,VK1000,0,39.2,0.56,0,KG,,0.0,0.0,1,
10161,SR38117,A,WO,20000,2021-04-13,SR2021041342,0,PEMA043062007,10,2,PC소포제,0,2.8,0.04,0,KG,,0.0,0.0,1,
10162,SR11002,A,WO,20000,2021-04-13,SR3F21041333,0,PEMA063030500,182,4,사용수,30,1642.5,54.75,0,KG,,6.0,45.0,1,
10163,SR13801,A,WO,20000,2021-04-13,SR3F21041333,0,PEMA063030500,182,1,액상리그닌,3,1.5,0.05,0,KG,,0.0,0.0,1,
10164,SR16003,A,WO,20000,2021-04-13,SR3F21041333,0,PEMA063030500,182,3,ACTICIDE-MVK,0,1.5,0.05,0,KG,,0.0,0.0,1,
10165,SR16600,A,WO,20000,2021-04-13,SR3F21041333,0,PEMA063030500,182,9,RA-300S,1,7.5,0.25,0,KG,,0.0,5.0,1,
10166,SR35211,A,WO,20000,2021-04-13,SR3F21041333,0,PEMA063030500,182,8,PEMA-SRE-200(5,14,276.0,9.2,0,KG,,0.0,15.0,1,
10167,SR35218,A,WO,20000,2021-04-13,SR3F21041333,0,PEMA063030500,182,5,WRE-580FX(55%),16,309.0,10.3,0,KG,,0.0,15.0,1,
10168,SR35224,A,WO,20000,2021-04-13,SR3F21041333,0,PEMA063030500,182,6,WRE-770,18,345.0,11.5,0,KG,,0.0,20.0,1,
10169,SR35225,A,WO,20000,2021-04-13,SR3F21041333,0,PEMA063030500,182,7,WRE-550T,21,414.0,13.8,0,KG,,0.0,20.0,1,
10170,SR68222,A,WO,20000,2021-04-13,SR3F21041333,0,PEMA063030500,182,2,소포제(MR-130),0,3.0,0.1,0,KG,,0.0,0.0,1,
10171,SR11002,A,WO,20000,2021-04-14,580F21041414,0,PEMA023098200,73,1,사용수,30,1800.0,9.0,0,KG,,0.0,60.0,1,
10172,SR35218,A,WO,20000,2021-04-14,580F21041414,0,PEMA023098200,73,2,WRE-580FX(55%),16,18200.0,91.0,0,KG,,0.0,5.0,1,
10173,SR11002,A,WO,20000,2021-04-14,580F21041416,0,PEMA033040000,11,2,사용수,30,400.0,2.0,0,KG,,0.0,60.0,1,
10174,SR13801,A,WO,20000,2021-04-14,580F21041416,0,PEMA033040000,11,1,액상리그닌,3,60.0,0.3,0,KG,,0.0,0.0,1,
