,거래처코드,제품코드,수주량,수주단가,수주금액,수주일자,납기일자,제품명
6841,2004300,PEMA023013000,5000,1316,6580000,2020-11-05,2020-11-08,PEMA-SR3000F
6842,2002500,PEMA023013000,4000,1794,7176000,2020-11-22,2020-11-25,PEMA-SR3000F
6851,2004400,PEMA043072100,10000,1317,13170000,2020-09-05,2020-09-08,PEMA-SR3000F
6852,2003300,PEMA043072100,10000,2157,21570000,2020-10-02,2020-10-05,PEMA-SR3000F
6853,2004400,PEMA043072100,10000,1317,13170000,2020-11-05,2020-11-08,PEMA-SR3000F
6871,2004500,PEMA033074100,2000,1318,2636000,2020-09-07,2020-09-10,PEMA-580FX
6872,2004600,PEMA033074100,23000,1319,30337000,2020-09-07,2020-09-10,PEMA-580FX
6873,2003400,PEMA033074100,23000,2229,51267000,2020-10-06,2020-10-09,PEMA-580FX
6874,2003500,PEMA033074100,2000,2230,4460000,2020-10-06,2020-10-09,PEMA-580FX
6875,2004500,PEMA033074100,2000,1318,2636000,2020-11-07,2020-11-10,PEMA-580FX
6876,2004600,PEMA033074100,23000,1319,30337000,2020-11-07,2020-11-10,PEMA-580FX
6891,2004901,PEMA023024000,10000,1322,13220000,2020-09-07,2020-09-10,CSA5000
6892,2005000,PEMA023024000,10000,1678,16780000,2020-09-18,2020-09-21,CSA5000
6893,2007100,PEMA023024000,10000,2199,21990000,2020-10-05,2020-10-08,CSA5000
6894,2004901,PEMA023024000,10000,1322,13220000,2020-11-07,2020-11-10,CSA5000
6895,2005000,PEMA023024000,10000,1678,16780000,2020-11-18,2020-11-21,CSA5000
6905,2005000,PEMA033109700,10000,1323,13230000,2020-09-07,2020-09-10,CSA5000
6906,2003000,PEMA033109700,10000,1799,17990000,2020-09-23,2020-09-26,CSA5000
6907,2005000,PEMA033109700,10000,1323,13230000,2020-11-07,2020-11-10,CSA5000
6908,2003000,PEMA033109700,10000,1799,17990000,2020-11-23,2020-11-26,CSA5000
6928,2005100,PEMA023104400,9000,1324,11916000,2020-09-07,2020-09-10,PEMA-HR1500
6929,2006900,PEMA023104400,10000,1913,19130000,2020-09-25,2020-09-28,PEMA-HR1500
6930,2005800,PEMA023104400,10000,2254,22540000,2020-10-06,2020-10-09,PEMA-HR1500
6931,2005000,PEMA023104400,10000,2388,23880000,2020-10-12,2020-10-15,PEMA-HR1500
6932,2003400,PEMA023104400,10000,2584,25840000,2020-10-18,2020-10-21,PEMA-HR1500
6933,2005100,PEMA023104400,9000,1324,11916000,2020-11-07,2020-11-10,PEMA-HR1500
6934,2006900,PEMA023104400,10000,1913,19130000,2020-11-25,2020-11-28,PEMA-HR1500
6944,2005200,PEMA013122500,10000,1325,13250000,2020-09-07,2020-09-10,PEMA-HR1000
6945,2005200,PEMA013122500,10000,1325,13250000,2020-11-07,2020-11-10,PEMA-HR1000
6954,2005300,PEMA013119000,8000,1326,10608000,2020-09-07,2020-09-10,PEMA-HR1000
6955,2002000,PEMA013119000,8000,2286,18288000,2020-10-07,2020-10-10,PEMA-HR1000
6956,2005300,PEMA013119000,8000,1326,10608000,2020-11-07,2020-11-10,PEMA-HR1000
6974,2005400,PEMA013043200,15000,1327,19905000,2020-09-07,2020-09-10,PEMA-HR1000
6975,2004700,PEMA013043200,10000,2030,20300000,2020-09-30,2020-10-02,PEMA-HR1000
6976,2005100,PEMA013043200,7000,2247,15729000,2020-10-06,2020-10-09,PEMA-HR1000
6977,2004400,PEMA013043200,10000,2382,23820000,2020-10-12,2020-10-15,PEMA-HR1000
6978,2005400,PEMA013043200,15000,1327,19905000,2020-11-07,2020-11-10,PEMA-HR1000
6979,2004700,PEMA013043200,10000,2030,20300000,2020-11-30,2020-12-02,PEMA-HR1000
6995,2005600,PEMA013026702,5000,1329,6645000,2020-09-07,2020-09-10,PEMA-HR1000
6996,2005700,PEMA013026702,5000,1330,6650000,2020-09-07,2020-09-10,PEMA-HR1000
6997,2006000,PEMA013026702,8000,1901,15208000,2020-09-25,2020-09-28,PEMA-HR1000
6998,2005600,PEMA013026702,5000,1329,6645000,2020-11-07,2020-11-10,PEMA-HR1000
6999,2005700,PEMA013026702,5000,1330,6650000,2020-11-07,2020-11-10,PEMA-HR1000
7000,2006000,PEMA013026702,8000,1901,15208000,2020-11-25,2020-11-28,PEMA-HR1000
7023,2005800,PEMA013128300,7000,1331,9317000,2020-09-07,2020-09-10,PEMA-HR1000
7024,2001400,PEMA013128300,2000,1855,3710000,2020-09-24,2020-09-27,PEMA-HR1000
7025,2001500,PEMA013128300,3000,1856,5568000,2020-09-24,2020-09-27,PEMA-HR1000
7026,2002100,PEMA013128300,5000,2145,10725000,2020-10-02,2020-10-05,PEMA-HR1000
7027,2005400,PEMA013128300,5000,2605,13025000,2020-10-19,2020-10-22,PEMA-HR1000
7028,2005500,PEMA013128300,2000,2606,5212000,2020-10-19,2020-10-22,PEMA-HR1000
7029,2005800,PEMA013128300,7000,1331,9317000,2020-11-07,2020-11-10,PEMA-HR1000
7030,2001400,PEMA013128300,2000,1855,3710000,2020-11-24,2020-11-27,PEMA-HR1000
7031,2001500,PEMA013128300,3000,1856,5568000,2020-11-24,2020-11-27,PEMA-HR1000
7053,2006200,PEMA013010900,10000,1335,13350000,2020-09-07,2020-09-10,PEMA-HR1000
7054,2004901,PEMA013010900,10000,1535,15350000,2020-09-14,2020-09-17,PEMA-HR1000
7055,2006100,PEMA013010900,10000,2115,21150000,2020-10-01,2020-10-04,PEMA-HR1000
7056,2002400,PEMA013010900,10000,2503,25030000,2020-10-14,2020-10-17,PEMA-HR1000
7057,2006200,PEMA013010900,10000,1335,13350000,2020-11-07,2020-11-10,PEMA-HR1000
7058,2004901,PEMA013010900,10000,1535,15350000,2020-11-14,2020-11-17,PEMA-HR1000
7066,2006300,PEMA013104400,10000,1336,13360000,2020-09-07,2020-09-10,PEMA-HR1000
7067,2006300,PEMA013104400,10000,1336,13360000,2020-11-07,2020-11-10,PEMA-HR1000
7076,2006500,PEMA013004501,10000,1338,13380000,2020-09-07,2020-09-10,PEMA-HR1500
7077,2006000,PEMA013004501,10000,2256,22560000,2020-10-06,2020-10-09,PEMA-HR1500
7078,2006500,PEMA013004501,10000,1338,13380000,2020-11-07,2020-11-10,PEMA-HR1500
7088,2006600,PEMA043023001,8000,1339,10712000,2020-09-07,2020-09-10,PEMA-HR1500
7089,2006700,PEMA043023001,5000,1911,9555000,2020-09-25,2020-09-28,PEMA-HR1500
7090,2006600,PEMA043023001,8000,1339,10712000,2020-11-07,2020-11-10,PEMA-HR1500
7091,2006700,PEMA043023001,5000,1911,9555000,2020-11-25,2020-11-28,PEMA-HR1500
7115,2006606,PEMA143057600,10000,1340,13400000,2020-09-07,2020-09-10,PEMA-HR1500
7116,2001800,PEMA143057600,10000,1575,15750000,2020-09-15,2020-09-18,PEMA-HR1500
7117,2006800,PEMA143057600,10000,1912,19120000,2020-09-25,2020-09-28,PEMA-HR1500
7118,2006500,PEMA143057600,10000,2119,21190000,2020-10-01,2020-10-04,PEMA-HR1500
7119,2003300,PEMA143057600,10000,2370,23700000,2020-10-11,2020-10-14,PEMA-HR1500
7120,2004000,PEMA143057600,10000,2661,26610000,2020-10-20,2020-10-23,PEMA-HR1500
7121,2006606,PEMA143057600,10000,1340,13400000,2020-11-07,2020-11-10,PEMA-HR1500
7122,2001800,PEMA143057600,10000,1575,15750000,2020-11-15,2020-11-18,PEMA-HR1500
7123,2006800,PEMA143057600,10000,1912,19120000,2020-11-25,2020-11-28,PEMA-HR1500
7158,2006700,PEMA013129802,15000,1343,20145000,2020-09-07,2020-09-10,PEMA-PR1000
7159,2006800,PEMA013129802,10000,1344,13440000,2020-09-07,2020-09-10,PEMA-PR1000
7160,2005200,PEMA013129802,22000,1822,40084000,2020-09-23,2020-09-26,PEMA-PR1000
7161,2005300,PEMA013129802,3000,1823,5469000,2020-09-23,2020-09-26,PEMA-PR1000
7162,2002400,PEMA013129802,22000,2219,48818000,2020-10-05,2020-10-08,PEMA-PR1000
7163,2002500,PEMA013129802,3000,2220,6660000,2020-10-05,2020-10-08,PEMA-PR1000
7164,2004200,PEMA013129802,20000,2664,53280000,2020-10-20,2020-10-23,PEMA-PR1000
7165,2004300,PEMA013129802,5000,2665,13325000,2020-10-20,2020-10-23,PEMA-PR1000
7166,2006700,PEMA013129802,15000,1343,20145000,2020-11-07,2020-11-10,PEMA-PR1000
7167,2006800,PEMA013129802,10000,1344,13440000,2020-11-07,2020-11-10,PEMA-PR1000
7168,2005200,PEMA013129802,22000,1822,40084000,2020-11-23,2020-11-26,PEMA-PR1000
7169,2005300,PEMA013129802,3000,1823,5469000,2020-11-23,2020-11-26,PEMA-PR1000
7184,2007000,PEMA053048500,10000,1346,13460000,2020-09-07,2020-09-10,PEMA-SR2000A
7185,2003800,PEMA053048500,5000,2091,10455000,2020-09-30,2020-10-03,PEMA-SR2000A
7186,2007000,PEMA053048500,10000,1346,13460000,2020-11-07,2020-11-10,PEMA-SR2000A
7187,2003800,PEMA053048500,5000,2091,10455000,2020-11-30,2020-12-03,PEMA-SR2000A
7192,2007100,PEMA033023006,5000,1347,6735000,2020-09-07,2020-09-10,PEMA-SR3000F
7193,2007100,PEMA033023006,5000,1347,6735000,2020-11-07,2020-11-10,PEMA-SR3000F
7198,2007600,SSA013085300,7000,1352,9464000,2020-09-08,2020-09-11,AE
7199,2007600,SSA013085300,7000,1352,9464000,2020-11-08,2020-11-11,AE
7204,2007700,PEMA033040300,10000,1353,13530000,2020-09-08,2020-09-11,PEMA-CR1000
7205,2007700,PEMA033040300,10000,1353,13530000,2020-11-08,2020-11-11,PEMA-CR1000
7221,2001200,PEMA043099300,10000,1356,13560000,2020-09-08,2020-09-11,CSA5000
7222,2006800,PEMA043099300,5000,1983,9915000,2020-09-29,2020-10-01,CSA5000
7223,2006900,PEMA043099300,5000,1984,9920000,2020-09-29,2020-10-01,CSA5000
7224,2002000,PEMA043099300,10000,2499,24990000,2020-10-15,2020-10-18,CSA5000
7225,2001200,PEMA043099300,10000,1356,13560000,2020-11-08,2020-11-11,CSA5000
7226,2006800,PEMA043099300,5000,1983,9915000,2020-11-29,2020-12-01,CSA5000
7227,2006900,PEMA043099300,5000,1984,9920000,2020-11-29,2020-12-01,CSA5000
7241,2001300,PEMA013070800,10000,1357,13570000,2020-09-08,2020-09-11,CSA5000
7242,2006606,PEMA013070800,10000,2050,20500000,2020-09-30,2020-10-03,CSA5000
7243,2001700,PEMA013070800,10000,2497,24970000,2020-10-15,2020-10-18,CSA5000
7244,2001300,PEMA013070800,10000,1357,13570000,2020-11-08,2020-11-11,CSA5000
7245,2006606,PEMA013070800,10000,2050,20500000,2020-11-30,2020-12-03,CSA5000
7252,2001800,PEMA013116100,10000,1362,13620000,2020-09-08,2020-09-11,PEMA-HR1000
7253,2001800,PEMA013116100,10000,1362,13620000,2020-11-08,2020-11-11,PEMA-HR1000
7262,2002000,PEMA023058200,9000,1363,12267000,2020-09-08,2020-09-11,PEMA-HR1000
7263,2005000,PEMA023058200,9000,2104,18936000,2020-10-01,2020-10-04,PEMA-HR1000
7264,2002000,PEMA023058200,9000,1363,12267000,2020-11-08,2020-11-11,PEMA-HR1000
7281,2002100,PEMA023105100,10000,1364,13640000,2020-09-08,2020-09-11,PEMA-HR1000
7282,2007500,PEMA023105100,10000,1848,18480000,2020-09-24,2020-09-27,PEMA-HR1000
7283,2001400,PEMA023105100,10000,2281,22810000,2020-10-07,2020-10-10,PEMA-HR1000
7284,2006700,PEMA023105100,10000,2550,25500000,2020-10-16,2020-10-19,PEMA-HR1000
7285,2002100,PEMA023105100,10000,1364,13640000,2020-11-08,2020-11-11,PEMA-HR1000
7286,2007500,PEMA023105100,10000,1848,18480000,2020-11-24,2020-11-27,PEMA-HR1000
7298,2002200,PEMA013132400,7000,1365,9555000,2020-09-08,2020-09-11,PEMA-HR1000
7299,2001400,PEMA013132400,8000,1997,15976000,2020-09-29,2020-10-01,PEMA-HR1000
7300,2002200,PEMA013132400,7000,1365,9555000,2020-11-08,2020-11-11,PEMA-HR1000
7301,2001400,PEMA013132400,8000,1997,15976000,2020-11-29,2020-12-01,PEMA-HR1000
7310,2002300,PEMA153048300,10000,1366,13660000,2020-09-08,2020-09-11,PEMA-HR1000
7311,2007400,PEMA153048300,10000,2344,23440000,2020-10-09,2020-10-12,PEMA-HR1000
7312,2002300,PEMA153048300,10000,1366,13660000,2020-11-08,2020-11-11,PEMA-HR1000
7330,2003100,PEMA253048300,8000,1374,10992000,2020-09-08,2020-09-11,PEMA-HR1000
7331,2007600,PEMA253048300,8000,1778,14224000,2020-09-22,2020-09-25,PEMA-HR1000
7332,2007700,PEMA253048300,8000,1779,14232000,2020-09-22,2020-09-25,PEMA-HR1000
7333,2002500,PEMA253048300,7000,2362,16534000,2020-10-11,2020-10-14,PEMA-HR1000
7334,2003100,PEMA253048300,8000,1374,10992000,2020-11-08,2020-11-11,PEMA-HR1000
7335,2007600,PEMA253048300,8000,1778,14224000,2020-11-22,2020-11-25,PEMA-HR1000
7336,2007700,PEMA253048300,8000,1779,14232000,2020-11-22,2020-11-25,PEMA-HR1000
7346,2003500,PEMA023113300,10000,1378,13780000,2020-09-08,2020-09-11,PEMA-HR1500
7347,2003000,PEMA023113300,10000,2296,22960000,2020-10-07,2020-10-10,PEMA-HR1500
7348,2003500,PEMA023113300,10000,1378,13780000,2020-11-08,2020-11-11,PEMA-HR1500
7354,2003900,PEMA333048200,10000,1382,13820000,2020-09-08,2020-09-11,PEMA-SR2000
7355,2003900,PEMA333048200,10000,1382,13820000,2020-11-08,2020-11-11,PEMA-SR2000
7379,2004000,PEMA043043200,7000,1383,9681000,2020-09-08,2020-09-11,PEMA-SR2000A
7380,2007000,PEMA043043200,7000,1630,11410000,2020-09-16,2020-09-19,PEMA-SR2000A
7381,2007800,PEMA043043200,7000,1922,13454000,2020-09-25,2020-09-28,PEMA-SR2000A
7382,2001200,PEMA043043200,7000,2137,14959000,2020-10-01,2020-10-04,PEMA-SR2000A
7383,2006000,PEMA043043200,7000,2398,16786000,2020-10-12,2020-10-15,PEMA-SR2000A
7384,2005200,PEMA043043200,7000,2674,18718000,2020-10-20,2020-10-23,PEMA-SR2000A
7385,2004000,PEMA043043200,7000,1383,9681000,2020-11-08,2020-11-11,PEMA-SR2000A
7386,2007000,PEMA043043200,7000,1630,11410000,2020-11-16,2020-11-19,PEMA-SR2000A
7387,2007800,PEMA043043200,7000,1922,13454000,2020-11-25,2020-11-28,PEMA-SR2000A
7401,2004104,PEMA043046500,3000,1385,4155000,2020-09-08,2020-09-11,PEMA-SR3000F
7402,2003800,PEMA043046500,5000,2304,11520000,2020-10-07,2020-10-10,PEMA-SR3000F
7403,2004104,PEMA043046500,3000,1385,4155000,2020-11-08,2020-11-11,PEMA-SR3000F
7409,2004300,PEMA013113800,15000,1387,20805000,2020-09-09,2020-09-12,PEMA-580FX
7410,2004300,PEMA013113800,15000,1387,20805000,2020-11-09,2020-11-12,PEMA-580FX
7419,2004400,SSA013035309,2000,1388,2776000,2020-09-09,2020-09-12,AE
7420,2006100,SSA013035309,1000,1973,1973000,2020-09-29,2020-10-01,AE
7421,2004400,SSA013035309,2000,1388,2776000,2020-11-09,2020-11-12,AE
7422,2006100,SSA013035309,1000,1973,1973000,2020-11-29,2020-12-01,AE
7427,2004600,PEMA023037900,8000,1390,11120000,2020-09-09,2020-09-12,CSA5000
7428,2004600,PEMA023037900,8000,1390,11120000,2020-11-09,2020-11-12,CSA5000
7437,2004800,PEMA013031700,10000,1392,13920000,2020-09-09,2020-09-12,CSA5000
7438,2007302,PEMA013031700,10000,2201,22010000,2020-10-05,2020-10-08,CSA5000
7439,2004800,PEMA013031700,10000,1392,13920000,2020-11-09,2020-11-12,CSA5000
7457,2005400,PEMA013048900,8000,1398,11184000,2020-09-09,2020-09-12,PEMA-HR1000
7458,2006612,PEMA013048900,8000,1768,14144000,2020-09-22,2020-09-25,PEMA-HR1000
7459,2001600,PEMA013048900,8000,2070,16560000,2020-09-30,2020-10-03,PEMA-HR1000
7460,2005400,PEMA013048900,8000,2321,18568000,2020-10-08,2020-10-11,PEMA-HR1000
7461,2005400,PEMA013048900,8000,1398,11184000,2020-11-09,2020-11-12,PEMA-HR1000
7462,2006612,PEMA013048900,8000,1768,14144000,2020-11-22,2020-11-25,PEMA-HR1000
7463,2001600,PEMA013048900,8000,2070,16560000,2020-11-30,2020-12-03,PEMA-HR1000
7477,2005500,PEMA013114400,10000,1399,13990000,2020-09-09,2020-09-12,PEMA-HR1000
7478,2007600,PEMA013114400,10000,1849,18490000,2020-09-24,2020-09-27,PEMA-HR1000
7479,2007100,PEMA013114400,10000,2412,24120000,2020-10-13,2020-10-16,PEMA-HR1000
7480,2005500,PEMA013114400,10000,1399,13990000,2020-11-09,2020-11-12,PEMA-HR1000
7481,2007600,PEMA013114400,10000,1849,18490000,2020-11-24,2020-11-27,PEMA-HR1000
7488,2005900,PEMA013075900,10000,1403,14030000,2020-09-09,2020-09-12,PEMA-HR1000
7489,2005900,PEMA013075900,10000,1403,14030000,2020-11-09,2020-11-12,PEMA-HR1000
7498,2006100,PEMA023034201,7000,1405,9835000,2020-09-09,2020-09-12,PEMA-HR1000
7499,2002300,PEMA023034201,7000,2360,16520000,2020-10-11,2020-10-14,PEMA-HR1000
7500,2006100,PEMA023034201,7000,1405,9835000,2020-11-09,2020-11-12,PEMA-HR1000
7514,2006200,PEMA013087700,10000,1406,14060000,2020-09-09,2020-09-12,PEMA-HR1000
7515,2005700,PEMA013087700,10000,1898,18980000,2020-09-25,2020-09-28,PEMA-HR1000
7516,2006100,PEMA013087700,10000,2470,24700000,2020-10-14,2020-10-17,PEMA-HR1000
7517,2006200,PEMA013087700,10000,1406,14060000,2020-11-09,2020-11-12,PEMA-HR1000
7518,2005700,PEMA013087700,10000,1898,18980000,2020-11-25,2020-11-28,PEMA-HR1000
7529,2006300,PEMA013044801,10000,1407,14070000,2020-09-09,2020-09-12,PEMA-HR1000
7530,2005000,PEMA013044801,10000,2317,23170000,2020-10-08,2020-10-11,PEMA-HR1000
7531,2006300,PEMA013044801,10000,1407,14070000,2020-11-09,2020-11-12,PEMA-HR1000
7541,2006500,PEMA013115800,5000,1409,7045000,2020-09-09,2020-09-12,PEMA-HR1000
7542,2006600,PEMA013115800,5000,1410,7050000,2020-09-09,2020-09-12,PEMA-HR1000
7543,2006500,PEMA013115800,5000,1409,7045000,2020-11-09,2020-11-12,PEMA-HR1000
7544,2006600,PEMA013115800,5000,1410,7050000,2020-11-09,2020-11-12,PEMA-HR1000
7553,2006609,PEMA023061000,7000,1412,9884000,2020-09-09,2020-09-12,PEMA-HR1500
7554,2006000,PEMA023061000,3000,1617,4851000,2020-09-16,2020-09-19,PEMA-HR1500
7555,2006609,PEMA023061000,7000,1412,9884000,2020-11-09,2020-11-12,PEMA-HR1500
7556,2006000,PEMA023061000,3000,1617,4851000,2020-11-16,2020-11-19,PEMA-HR1500
7561,2007400,PEMA023019800,2000,1421,2842000,2020-09-09,2020-09-12,PEMA-PR1000
7562,2007400,PEMA023019800,2000,1421,2842000,2020-11-09,2020-11-12,PEMA-PR1000
7567,2001102,SSA013035315,3000,1426,4278000,2020-09-09,2020-09-12,AE
7568,2001102,SSA013035315,3000,1426,4278000,2020-11-09,2020-11-12,AE
7576,2001200,SSA013069401,10000,1427,14270000,2020-09-09,2020-09-12,AE
7577,2001400,SSA013069401,10000,2494,24940000,2020-10-15,2020-10-18,AE
7578,2001200,SSA013069401,10000,1427,14270000,2020-11-09,2020-11-12,AE
7596,2001500,PEMA013020300,10000,1430,14300000,2020-09-10,2020-09-13,CSA5000
7597,2001300,PEMA013020300,10000,1925,19250000,2020-09-26,2020-09-29,CSA5000
7598,2003700,PEMA013020300,10000,2374,23740000,2020-10-12,2020-10-15,CSA5000
7599,2005800,PEMA013020300,10000,2680,26800000,2020-10-21,2020-10-24,CSA5000
7600,2001500,PEMA013020300,10000,1430,14300000,2020-11-10,2020-11-13,CSA5000
7601,2001300,PEMA013020300,10000,1925,19250000,2020-11-26,2020-11-29,CSA5000
7610,2001600,PEMA043116900,10000,1431,14310000,2020-09-10,2020-09-13,CSA5000
7611,2001600,PEMA043116900,10000,1431,14310000,2020-11-10,2020-11-13,CSA5000
7619,2002000,PEMA013126100,8000,1434,11472000,2020-09-10,2020-09-13,CSA5000
7620,2002400,PEMA013126100,8000,2645,21160000,2020-10-20,2020-10-23,CSA5000
7621,2002000,PEMA013126100,8000,1434,11472000,2020-11-10,2020-11-13,CSA5000
7628,2002800,PEMA013117000,5000,1442,7210000,2020-09-10,2020-09-13,PEMA-HR1000
7629,2002800,PEMA013117000,5000,1442,7210000,2020-11-10,2020-11-13,PEMA-HR1000
7634,2002900,PEMA013058620,10000,1443,14430000,2020-09-10,2020-09-13,PEMA-HR1000
7635,2002900,PEMA013058620,10000,1443,14430000,2020-11-10,2020-11-13,PEMA-HR1000
7640,2003000,PEMA013073200,10000,1444,14440000,2020-09-10,2020-09-13,PEMA-HR1000
7641,2003000,PEMA013073200,10000,1444,14440000,2020-11-10,2020-11-13,PEMA-HR1000
7646,2003100,PEMA023026700,10000,1445,14450000,2020-09-10,2020-09-13,PEMA-HR1000
7647,2003100,PEMA023026700,10000,1445,14450000,2020-11-10,2020-11-13,PEMA-HR1000
7652,2003400,PEMA013013100,10000,1448,14480000,2020-09-10,2020-09-13,PEMA-HR1000
7653,2003400,PEMA013013100,10000,1448,14480000,2020-11-10,2020-11-13,PEMA-HR1000
7661,2003500,PEMA013052400,7000,1449,10143000,2020-09-10,2020-09-13,PEMA-HR1000
7662,2002400,PEMA013052400,7000,2574,18018000,2020-10-18,2020-10-21,PEMA-HR1000
7663,2003500,PEMA013052400,7000,1449,10143000,2020-11-10,2020-11-13,PEMA-HR1000
7674,2003800,PEMA033035315,5000,1452,7260000,2020-09-09,2020-09-12,PEMA-HR1500
7675,2002300,PEMA033035315,8000,2076,16608000,2020-09-30,2020-10-03,PEMA-HR1500
7676,2003800,PEMA033035315,5000,1452,7260000,2020-11-09,2020-11-12,PEMA-HR1500
7677,2002300,PEMA033035315,8000,2076,16608000,2020-11-30,2020-12-03,PEMA-HR1500
7686,2004000,PEMA033060200,10000,1454,14540000,2020-09-10,2020-09-13,PEMA-HR1500
7687,2003100,PEMA033060200,10000,2297,22970000,2020-10-07,2020-10-10,PEMA-HR1500
7688,2004000,PEMA033060200,10000,1454,14540000,2020-11-10,2020-11-13,PEMA-HR1500
7694,2004600,TSN4012000306,5000,1461,7305000,2020-09-10,2020-09-13,PEMA-SN400
7695,2004600,TSN4012000306,5000,1461,7305000,2020-11-10,2020-11-13,PEMA-SN400
7704,2004800,PEMA053048519,5000,1463,7315000,2020-09-10,2020-09-13,PEMA-SR2000
7705,2007800,PEMA053048519,6000,2135,12810000,2020-10-01,2020-10-04,PEMA-SR2000
7706,2004800,PEMA053048519,5000,1463,7315000,2020-11-10,2020-11-13,PEMA-SR2000
7712,2004901,PEMA013076910,10000,1464,14640000,2020-09-10,2020-09-13,PEMA-SR2000
7713,2004901,PEMA013076910,10000,1464,14640000,2020-11-10,2020-11-13,PEMA-SR2000
7718,2005500,SSA013089210,2000,1470,2940000,2020-09-11,2020-09-14,AE
7719,2005500,SSA013089210,2000,1470,2940000,2020-11-11,2020-11-14,AE
7732,2005900,PEMA023054400,8000,1474,11792000,2020-09-11,2020-09-14,CSA5000
7733,2006700,PEMA023054400,5000,1840,9200000,2020-09-24,2020-09-27,CSA5000
7734,2004000,PEMA023054400,2000,2448,4896000,2020-10-13,2020-10-16,CSA5000
7735,2005900,PEMA023054400,8000,1474,11792000,2020-11-11,2020-11-14,CSA5000
7736,2006700,PEMA023054400,5000,1840,9200000,2020-11-24,2020-11-27,CSA5000
7743,2006000,PEMA023048701,7000,1475,10325000,2020-09-11,2020-09-14,CSA5000
7744,2006000,PEMA023048701,7000,1475,10325000,2020-11-11,2020-11-14,CSA5000
7752,2006200,PEMA013064802,8000,1477,11816000,2020-09-10,2020-09-13,PEMA-HR1000
7753,2003100,PEMA013064802,8000,2510,20080000,2020-10-15,2020-10-18,PEMA-HR1000
7754,2006200,PEMA013064802,8000,1477,11816000,2020-11-10,2020-11-13,PEMA-HR1000
7761,2006300,PEMA013103910,7000,1478,10346000,2020-09-11,2020-09-14,PEMA-HR1000
7762,2006300,PEMA013103910,7000,1478,10346000,2020-11-11,2020-11-14,PEMA-HR1000
7771,2006400,PEMA373048300,7000,1479,10353000,2020-09-11,2020-09-14,PEMA-HR1000
7772,2001400,PEMA373048300,5000,2068,10340000,2020-09-30,2020-10-03,PEMA-HR1000
7773,2006400,PEMA373048300,7000,1479,10353000,2020-11-11,2020-11-14,PEMA-HR1000
7774,2001400,PEMA373048300,5000,2068,10340000,2020-11-30,2020-12-03,PEMA-HR1000
7787,2006600,PEMA013116700,10000,1481,14810000,2020-09-11,2020-09-14,PEMA-HR1000
7788,2007700,PEMA013116700,10000,1850,18500000,2020-09-24,2020-09-27,PEMA-HR1000
7789,2007700,PEMA013116700,10000,2205,22050000,2020-10-05,2020-10-08,PEMA-HR1000
7790,2006600,PEMA013116700,10000,1481,14810000,2020-11-11,2020-11-14,PEMA-HR1000
7791,2007700,PEMA013116700,10000,1850,18500000,2020-11-24,2020-11-27,PEMA-HR1000
7797,2006609,PEMA043019000,10000,1483,14830000,2020-09-11,2020-09-14,PEMA-HR1000
7798,2006609,PEMA043019000,10000,1483,14830000,2020-11-11,2020-11-14,PEMA-HR1000
7803,2006612,PEMA013089210,8000,1484,11872000,2020-09-11,2020-09-14,PEMA-HR1000
7804,2006612,PEMA013089210,8000,1484,11872000,2020-11-11,2020-11-14,PEMA-HR1000
7809,2006800,PEMA013117810,8000,1486,11888000,2020-09-11,2020-09-14,PEMA-HR1000
7810,2006800,PEMA013117810,8000,1486,11888000,2020-11-11,2020-11-14,PEMA-HR1000
7830,2007200,PEMA353048300,7000,1490,10430000,2020-09-11,2020-09-14,PEMA-HR1000
7831,2006500,PEMA353048300,7000,1906,13342000,2020-09-25,2020-09-28,PEMA-HR1000
7832,2004800,PEMA353048300,7000,2173,15211000,2020-10-04,2020-10-07,PEMA-HR1000
7833,2005700,PEMA353048300,7000,2466,17262000,2020-10-14,2020-10-17,PEMA-HR1000
7834,2007600,PEMA353048300,7000,2716,19012000,2020-10-21,2020-10-24,PEMA-HR1000
7835,2007200,PEMA353048300,7000,1490,10430000,2020-11-11,2020-11-14,PEMA-HR1000
7836,2006500,PEMA353048300,7000,1906,13342000,2020-11-25,2020-11-28,PEMA-HR1000
7850,2007400,PEMA053061600,10000,1492,14920000,2020-09-11,2020-09-14,PEMA-HR1500
