,거래처코드,제품코드,수주량,수주단가,수주금액,수주일자,납기일자
1664,2004200,PEMA013129802,20000,2664,53280000,2020-10-20,2020-10-23
1665,2004300,PEMA013129802,5000,2665,13325000,2020-10-20,2020-10-23
1666,2004400,PEMA023024804,10000,2666,26660000,2020-10-19,2020-10-22
1667,2004500,PEMA023045801,17000,2667,45339000,2020-10-20,2020-10-23
1668,2004600,PEMA023045801,8000,2668,21344000,2020-10-20,2020-10-23
1669,2004700,TSN4012014108,10000,2669,26690000,2020-10-20,2020-10-23
1670,2004800,TSN4012001730,5000,2670,13350000,2020-10-20,2020-10-23
1671,2004901,PEMA043122100,10000,2671,26710000,2020-10-20,2020-10-23
1672,2005000,PEMA03087900,6000,2672,16032000,2020-10-20,2020-10-23
1673,2005100,PEMA033049301,5000,2673,13365000,2020-10-20,2020-10-23
1674,2005200,PEMA043043200,7000,2674,18718000,2020-10-20,2020-10-23
1675,2005300,PEMA023098200,20000,2675,53500000,2020-10-21,2020-10-24
1676,2005400,PEMA033040000,20000,2676,53520000,2020-10-21,2020-10-24
1677,2005500,SSA073046500,1000,2677,2677000,2020-10-21,2020-10-24
1678,2005600,PEMA023035315,8000,2678,21424000,2020-10-21,2020-10-24
1679,2005700,PEMA033114500,7000,2679,18753000,2020-10-21,2020-10-24
1680,2005800,PEMA013020300,10000,2680,26800000,2020-10-21,2020-10-24
1681,2005900,PEMA053054200,10000,2681,26810000,2020-10-21,2020-10-24
1682,2006000,PEMA823048300,10000,2682,26820000,2020-10-21,2020-10-24
1683,2006100,PEMA023106900,10000,2683,26830000,2020-10-21,2020-10-24
1684,2006200,PEMA013122800,10000,2684,26840000,2020-10-21,2020-10-24
1685,2006300,PEMA013024500,10000,2685,26850000,2020-10-21,2020-10-24
1686,2006400,PEMA033035303,11000,2686,29546000,2020-10-21,2020-10-24
1687,2006500,PEMA013057200,10000,2687,26870000,2020-10-21,2020-10-24
1688,2006600,PEMA013089230,10000,2688,26880000,2020-10-21,2020-10-24
1689,2006606,PEMA023041503,10000,2689,26890000,2020-10-21,2020-10-24
1690,2006609,PEMA033009000,10000,2690,26900000,2020-10-21,2020-10-24
1691,2006612,PEMA033009000,10000,2691,26910000,2020-10-21,2020-10-24
1692,2006700,PEMA033041500,10000,2692,26920000,2020-10-21,2020-10-24
1693,2006800,PEMA053013600,8000,2693,21544000,2020-10-21,2020-10-24
1694,2006900,PEMA013041507,7000,2694,18858000,2020-10-21,2020-10-24
1695,2007000,PEMA033046500,10000,2695,26950000,2020-10-21,2020-10-24
1696,2007100,PEMA013068400,5000,2696,13480000,2020-10-21,2020-10-24
1697,2007200,PEMA033088300,7000,2697,18879000,2020-10-21,2020-10-24
1698,2007302,PEMA013122400,8000,2698,21584000,2020-10-21,2020-10-24
1699,2007400,PEMA013120100,10000,2699,26990000,2020-10-21,2020-10-24
1700,2007500,PEMA293022500,10000,2700,27000000,2020-10-21,2020-10-24
1701,2007600,PEMA053046500,4000,2701,10804000,2020-10-21,2020-10-24
1702,2007700,PEMA033014200,10000,2702,27020000,2020-10-21,2020-10-24
1703,2007800,PEMA063061300,5000,2703,13515000,2020-10-21,2020-10-24
1704,2006606,PEMA073061300,5000,2704,13520000,2020-10-21,2020-10-24
1705,2006609,PEMA023129801,3000,2705,8115000,2020-10-21,2020-10-24
1706,2006612,PEMA023129801,22000,2706,59532000,2020-10-21,2020-10-24
1707,2006700,PEMA013033302,13000,2707,35191000,2020-10-21,2020-10-24
1708,2006800,PEMA013033302,13000,2708,35204000,2020-10-21,2020-10-24
1709,2006900,PEMA013901600,15000,2709,40635000,2020-10-21,2020-10-24
1710,2007000,TSN4012011123,10000,2710,27100000,2020-10-21,2020-10-24
1711,2007100,PEMA043080115,6000,2711,16266000,2020-10-21,2020-10-24
1712,2007200,PEMA033078017,5000,2712,13560000,2020-10-21,2020-10-24
1713,2007302,PEMA053041502,6000,2713,16278000,2020-10-21,2020-10-24
1714,2007400,PEMA043103800,10000,2714,27140000,2020-10-21,2020-10-24
1715,2007500,PEMA023122400,8000,2715,21720000,2020-10-21,2020-10-24
1716,2007600,PEMA353048300,7000,2716,19012000,2020-10-21,2020-10-24
1717,2007700,TSN4012011125,10000,2717,27170000,2020-10-21,2020-10-24
1718,2007800,PEMA013123000,10000,2718,27180000,2020-10-21,2020-10-24
0,2001102,PEMA033101400,15000,1000,15000000,2020-10-22,2020-10-25
1,2001200,PEMA023098200,20000,1001,20020000,2020-10-22,2020-10-25
2,2001300,SSA073046500,2000,1002,2004000,2020-10-22,2020-10-25
3,2001400,PEMA043099800,10000,1003,10030000,2020-10-22,2020-10-25
4,2001500,PEMA013120000,10000,1004,10040000,2020-10-22,2020-10-25
5,2001600,PEMA013085300,10000,1005,10050000,2020-10-22,2020-10-25
6,2001700,PEMA023100800,10000,1006,10060000,2020-10-22,2020-10-25
7,2001800,PEMA023100800,10000,1007,10070000,2020-10-22,2020-10-25
8,2002000,PEMA013131100,10000,1008,10080000,2020-10-22,2020-10-25
9,2002100,PEMA013000210,7000,1009,7063000,2020-10-22,2020-10-25
10,2002200,PEMA063041501,10000,1010,10100000,2020-10-22,2020-10-25
11,2002300,PEMA013121910,5000,1011,5055000,2020-10-22,2020-10-25
12,2002400,PEMA013078018,10000,1012,10120000,2020-10-22,2020-10-25
13,2002500,PEMA013060901,10000,1013,10130000,2020-10-22,2020-10-25
14,2002600,PEMA013046900,10000,1014,10140000,2020-10-22,2020-10-25
15,2002700,PEMA013058613,5000,1015,5075000,2020-10-22,2020-10-25
16,2002800,PEMA013125500,10000,1016,10160000,2020-10-22,2020-10-25
17,2002900,PEMA023046501,10000,1017,10170000,2020-10-22,2020-10-25
18,2003000,PEMA033046500,5000,1018,5090000,2020-10-22,2020-10-25
19,2003100,PEMA223048300,7000,1019,7133000,2020-10-22,2020-10-25
20,2003200,PEMA013105210,9000,1020,9180000,2020-10-22,2020-10-25
21,2003300,PEMA023080800,10000,1021,10210000,2020-10-22,2020-10-25
22,2003400,PEMA023092101,7000,1022,7154000,2020-10-22,2020-10-25
23,2003500,PEMA033030500,12000,1023,12276000,2020-10-22,2020-10-25
24,2003600,PEMA053046500,5000,1024,5120000,2020-10-22,2020-10-25
25,2003700,PCA021027605,12100,1025,12402500,2020-10-21,2020-10-24
26,2003800,PEMA023129801,3000,1026,3078000,2020-10-22,2020-10-25
27,2003900,PEMA023129801,22000,1027,22594000,2020-10-22,2020-10-25
28,2004000,PEMA013901520,20000,1028,20560000,2020-10-22,2020-10-25
29,2004100,PEMA033078017,5000,1029,5145000,2020-10-22,2020-10-25
30,2004104,PEMA043080500,5000,1030,5150000,2020-10-22,2020-10-25
31,2004200,PEMA043080500,2000,1031,2062000,2020-10-22,2020-10-25
32,2004300,PEMA043062000,6000,1032,6192000,2020-10-22,2020-10-25
33,2004400,PEMA063030500,3000,1033,3099000,2020-10-22,2020-10-25
34,2004500,PEMA023030801,6000,1034,6204000,2020-10-22,2020-10-25
35,2004600,PEMA023058600,15000,1035,15525000,2020-10-23,2020-10-26
36,2004700,PEMA073050413,15000,1036,15540000,2020-10-23,2020-10-26
37,2004800,PEMA013099150,20000,1037,20740000,2020-10-23,2020-10-26
38,2004901,PEMA023123000,3000,1038,3114000,2020-10-23,2020-10-26
39,2005000,PEMA023123000,7000,1039,7273000,2020-10-23,2020-10-26
40,2005100,PEMA013046500,5000,1040,5200000,2020-10-23,2020-10-26
41,2005200,PEMA023052200,10000,1041,10410000,2020-10-23,2020-10-26
42,2005300,PEMA553048200,10000,1042,10420000,2020-10-23,2020-10-26
43,2005400,PEMA013111300,10000,1043,10430000,2020-10-23,2020-10-26
44,2005500,PEMA023035315,8000,1044,8352000,2020-10-23,2020-10-26
45,2005600,PEMA023001000,10000,1045,10450000,2020-10-23,2020-10-26
46,2005700,PEMA013039505,7000,1046,7322000,2020-10-23,2020-10-26
47,2005800,PEMA013049304,10000,1047,10470000,2020-10-22,2020-10-25
48,2005900,PEMA013010100,10000,1048,10480000,2020-10-22,2020-10-25
49,2006000,PEMA013041507,7000,1049,7343000,2020-10-22,2020-10-25
50,2006100,PEMA013099140,3000,1050,3150000,2020-10-22,2020-10-25
51,2006200,PEMA013099140,7000,1051,7357000,2020-10-23,2020-10-26
52,2006300,PEMA033088300,10000,1052,10520000,2020-10-22,2020-10-25
53,2006400,PEMA623022500,10000,1053,10530000,2020-10-23,2020-10-26
54,2006500,PEMA043101200,10000,1054,10540000,2020-10-23,2020-10-26
55,2006600,PEMA013125010,5000,1055,5275000,2020-10-23,2020-10-26
56,2006606,PEMA153001100,5000,1056,5280000,2020-10-23,2020-10-26
57,2006609,PEMA033046500,10000,1057,10570000,2020-10-23,2020-10-26
58,2006612,PEMA013017400,5000,1058,5290000,2020-10-23,2020-10-26
59,2006700,PEMA013005900,10000,1059,10590000,2020-10-23,2020-10-26
60,2006800,PEMA013072100,8000,1060,8480000,2020-10-23,2020-10-26
61,2006900,PEMA013089230,10000,1061,10610000,2020-10-23,2020-10-26
62,2007000,PEMA023061900,8000,1062,8496000,2020-10-23,2020-10-26
63,2007100,PEMA033041500,10000,1063,10630000,2020-10-23,2020-10-26
64,2007200,PEMA043001100,10000,1064,10640000,2020-10-23,2020-10-26
65,2007302,PEMA213048300,8000,1065,8520000,2020-10-23,2020-10-26
66,2007400,PEMA023022400,10000,1066,10660000,2020-10-23,2020-10-26
67,2007500,PEMA053031200,10000,1067,10670000,2020-10-23,2020-10-26
68,2007600,PEMA033002600,4000,1068,4272000,2020-10-23,2020-10-26
69,2007700,PEMA043011800,10000,1069,10690000,2020-10-23,2020-10-26
70,2007800,PEMA063048100,2000,1070,2140000,2020-10-23,2020-10-26
71,2001102,PEMA013046101,4000,1071,4284000,2020-10-23,2020-10-26
72,2001200,PEMA013046101,4000,1072,4288000,2020-10-23,2020-10-26
73,2001300,TSN4012001214,10000,1073,10730000,2020-10-23,2020-10-26
74,2001400,TSN4012043602,10000,1074,10740000,2020-10-23,2020-10-26
75,2001500,PEMA043091500,2000,1075,2150000,2020-10-23,2020-10-26
76,2001600,PEMA043091500,10000,1076,10760000,2020-10-23,2020-10-26
77,2001700,PEMA043046101,3000,1077,3231000,2020-10-23,2020-10-26
78,2001800,PEMA043046101,3000,1078,3234000,2020-10-23,2020-10-26
79,2002000,PEMA023117801,5000,1079,5395000,2020-10-23,2020-10-26
80,2002100,PEMA013081906,3000,1080,3240000,2020-10-23,2020-10-26
81,2002200,PEMA023002600,5000,1081,5405000,2020-10-23,2020-10-26
82,2002300,PEMA033041501,5000,1082,5410000,2020-10-23,2020-10-26
83,2002400,PEMA023058600,23000,1083,24909000,2020-10-24,2020-10-27
84,2002500,PEMA023058600,2000,1084,2168000,2020-10-24,2020-10-27
85,2002600,PEMA033103000,15000,1085,16275000,2020-10-24,2020-10-27
86,2002700,PEMA033030400,7000,1086,7602000,2020-10-24,2020-10-27
87,2002800,PEMA823048300,10000,1087,10870000,2020-10-24,2020-10-27
88,2002900,PEMA103048200,10000,1088,10880000,2020-10-24,2020-10-27
89,2003000,PEMA023091600,5000,1089,5445000,2020-10-24,2020-10-27
90,2003100,PEMA033035309,6000,1090,6540000,2020-10-24,2020-10-27
91,2003200,PEMA013013010,8000,1091,8728000,2020-10-24,2020-10-27
92,2003300,PEMA033079200,10000,1092,10920000,2020-10-24,2020-10-27
93,2003400,PEMA013060100,10000,1093,10930000,2020-10-24,2020-10-27
94,2003500,PEMA013122400,8000,1094,8752000,2020-10-24,2020-10-27
95,2003600,PEMA013060100,10000,1095,10950000,2020-10-24,2020-10-27
96,2003700,PEMA013023016,5000,1096,5480000,2020-10-24,2020-10-27
97,2003800,PEMA013118500,10000,1097,10970000,2020-10-24,2020-10-27
98,2003900,PEMA013059605,10000,1098,10980000,2020-10-24,2020-10-27
99,2004000,PEMA013068400,5000,1099,5495000,2020-10-24,2020-10-27
100,2004100,PEMA043030401,8000,1100,8800000,2020-10-24,2020-10-27
101,2004104,PEMA013082100,10000,1101,11010000,2020-10-24,2020-10-27
102,2004200,PEMA013002500,15000,1102,16530000,2020-10-24,2020-10-27
103,2004300,PEMA013111900,8000,1103,8824000,2020-10-24,2020-10-27
104,2004400,PEMA033021700,10000,1104,11040000,2020-10-24,2020-10-27
105,2004500,PEMA023125200,8000,1105,8840000,2020-10-24,2020-10-27
106,2004600,PEMA023125200,8000,1106,8848000,2020-10-24,2020-10-27
107,2004700,PEMA023026300,10000,1107,11070000,2020-10-24,2020-10-27
108,2004800,PEMA033014200,10000,1108,11080000,2020-10-24,2020-10-27
109,2004901,PEMA033014200,10000,1109,11090000,2020-10-24,2020-10-27
110,2005000,PEMA023041503,10000,1110,11100000,2020-10-24,2020-10-27
111,2005100,PEMA043049101,8000,1111,8888000,2020-10-24,2020-10-27
112,2005200,PEMA013901600,10000,1112,11120000,2020-10-24,2020-10-27
113,2005300,PEMA013024804,20000,1113,22260000,2020-10-24,2020-10-27
114,2005400,PEMA033082100,10000,1114,11140000,2020-10-24,2020-10-27
115,2005500,PEMA013035700,10000,1115,11150000,2020-10-24,2020-10-27
116,2005600,PEMA013099150,20000,1116,22320000,2020-10-25,2020-10-28
117,2005700,SSA013035307,1000,1117,1117000,2020-10-24,2020-10-27
118,2005800,SSA013082500,10000,1118,11180000,2020-10-24,2020-10-27
119,2005900,SSA073046500,1000,1119,1119000,2020-10-25,2020-10-28
120,2006000,PEMA033035307,8000,1120,8960000,2020-10-24,2020-10-27
121,2006100,PEMA033023004,7000,1121,7847000,2020-10-25,2020-10-28
122,2006200,PEMA013082500,10000,1122,11220000,2020-10-24,2020-10-27
123,2006300,PEMA023077800,7000,1123,7861000,2020-10-25,2020-10-28
124,2006400,PEMA033009000,10000,1124,11240000,2020-10-25,2020-10-28
125,2006500,PEMA023058622,5000,1125,5625000,2020-10-25,2020-10-28
126,2006600,PEMA043023200,8000,1126,9008000,2020-10-25,2020-10-28
127,2006606,PEMA013112900,5000,1127,5635000,2020-10-25,2020-10-28
128,2006609,PEMA053049403,5000,1128,5640000,2020-10-25,2020-10-28
129,2006612,PEMA013061000,10000,1129,11290000,2020-10-25,2020-10-28
130,2006700,PEMA013063800,10000,1130,11300000,2020-10-25,2020-10-28
131,2006800,PEMA013108400,8000,1131,9048000,2020-10-25,2020-10-28
132,2006900,PEMA033088300,5000,1132,5660000,2020-10-25,2020-10-28
133,2007000,PEMA033088300,7000,1133,7931000,2020-10-25,2020-10-28
134,2007100,PEMA13031400,10000,1134,11340000,2020-10-25,2020-10-28
135,2007200,PEMA013041507,7000,1135,7945000,2020-10-25,2020-10-28
136,2007302,PEMA013103100,7000,1136,7952000,2020-10-26,2020-11-01
137,2007400,PEMA053046500,7000,1137,7959000,2020-10-24,2020-10-27
138,2007500,PEMA023110500,3000,1138,3414000,2020-10-25,2020-10-28
139,2007600,PEMA023110500,3000,1139,3417000,2020-10-25,2020-10-28
140,2007700,PEMA133057600,10000,1140,11400000,2020-10-25,2020-10-28
141,2007800,PEMA053038600,5000,1141,5705000,2020-10-25,2020-10-28
142,2001102,PEMA033006900,10000,1142,11420000,2020-10-25,2020-10-28
143,2001200,PEMA013007300,10000,1143,11430000,2020-10-25,2020-10-28
144,2001300,PEMA013028200,10000,1144,11440000,2020-10-25,2020-10-28
145,2001400,PEMA013071300,5000,1145,5725000,2020-10-25,2020-10-28
146,2001500,PEMA013120100,10000,1146,11460000,2020-10-26,2020-11-01
147,2001600,PEMA063061300,5000,1147,5735000,2020-10-25,2020-10-28
148,2001700,PEMA043031800,7000,1148,8036000,2020-10-25,2020-10-28
149,2001800,PEMA073061300,5000,1149,5745000,2020-10-25,2020-10-28
150,2002000,PEMA023033303,15000,1150,17250000,2020-10-25,2020-10-28
151,2002100,TSN4012001730,5000,1151,5755000,2020-10-25,2020-10-28
152,2002200,PEMA043110500,1000,1152,1152000,2020-10-25,2020-10-28
153,2002300,PEMA043110500,1000,1153,1153000,2020-10-25,2020-10-28
154,2002400,PEMA023041301,5000,1154,5770000,2020-10-25,2020-10-28
155,2002500,PEMA033072700,5000,1155,5775000,2020-10-25,2020-10-28
156,2002600,PEMA013038600,4000,1156,4624000,2020-10-25,2020-10-28
157,2002700,PEMA023106100,10000,1157,11570000,2020-10-25,2020-10-28
158,2002800,PEMA023058600,15000,1158,17370000,2020-10-26,2020-11-01
159,2002900,PEMA043090700,15000,1159,17385000,2020-10-26,2020-11-01
160,2003000,PEMA013072700,10000,1160,11600000,2020-10-26,2020-11-01
161,2003100,PEMA003039101,10000,1161,11610000,2020-10-26,2020-11-01
162,2003200,PEMA033035307,7000,1162,8134000,2020-10-26,2020-11-01
163,2003300,PEMA023105210,15000,1163,17445000,2020-10-26,2020-11-01
164,2003400,PEMA043080115,6000,1164,6984000,2020-10-26,2020-11-01
165,2003500,PEMA083017000,14000,1165,16310000,2020-10-26,2020-11-01
166,2003600,PEMA023024802,10000,1166,11660000,2020-10-26,2020-11-01
167,2003700,PEMA013010100,10000,1167,11670000,2020-10-26,2020-11-01
168,2003800,PEMA063041501,7000,1168,8176000,2020-10-26,2020-11-01
169,2003900,PEMA013047000,10000,1169,11690000,2020-10-26,2020-11-01
170,2004000,PEMA013004500,10000,1170,11700000,2020-10-26,2020-11-01
171,2004100,PEMA013032302,7000,1171,8197000,2020-10-26,2020-11-01
172,2004104,PEMA033041500,10000,1172,11720000,2020-10-26,2020-11-01
173,2004200,PEMA043031600,8000,1173,9384000,2020-10-26,2020-11-01
174,2004300,PCA031024602,39600,1174,46490400,2020-10-26,2020-11-01
175,2004400,PEMA023045801,3000,1175,3525000,2020-10-26,2020-11-01
176,2004500,PEMA023045801,22000,1176,25872000,2020-10-26,2020-11-01
177,2004600,PEMA023901510,10000,1177,11770000,2020-10-26,2020-11-01
178,2004700,TSN4012039105,10000,1178,11780000,2020-10-26,2020-11-01
179,2004800,PEMA033049301,5000,1179,5895000,2020-10-26,2020-11-01
180,2004901,PEMA03087900,6000,1180,7080000,2020-10-26,2020-11-01
181,2005000,PEMA063023200,5000,1181,5905000,2020-10-26,2020-11-01
182,2005100,PEMA053103800,7000,1182,8274000,2020-10-26,2020-11-01
183,2005200,PEMA533022500,5000,1183,5915000,2020-10-26,2020-11-01
184,2005300,PEMA023035303,5000,1184,5920000,2020-10-26,2020-11-01
185,2005400,SSA013048200,6000,1185,7110000,2020-10-28,2020-11-03
186,2005500,PEMA023092200,10000,1186,11860000,2020-10-28,2020-11-03
187,2005600,PEMA013049402,20000,1187,23740000,2020-10-28,2020-11-03
188,2005700,SSA073046500,1000,1188,1188000,2020-11-01,2020-11-04
189,2005800,SSA013035303,4000,1189,4756000,2020-11-01,2020-11-04
190,2005900,PEMA073072100,10000,1190,11900000,2020-11-01,2020-11-04
191,2006000,PEMA033035307,8000,1191,9528000,2020-11-01,2020-11-04
192,2006100,PEMA033035303,12000,1192,14304000,2020-11-01,2020-11-04
193,2006200,PEMA033120700,10000,1193,11930000,2020-11-01,2020-11-04
194,2006300,PEMA073022500,10000,1194,11940000,2020-11-01,2020-11-04
195,2006400,PEMA033046500,15000,1195,17925000,2020-11-01,2020-11-04
196,2006500,PEMA013058606,7000,1196,8372000,2020-11-01,2020-11-04
197,2006600,PEMA013060100,10000,1197,11970000,2020-11-01,2020-11-04
198,2006606,PEMA023111400,10000,1198,11980000,2020-11-01,2020-11-04
199,2006609,PEMA043041502,10000,1199,11990000,2020-11-01,2020-11-04
200,2006612,PEMA13031400,10000,1200,12000000,2020-11-01,2020-11-04
201,2006700,PEMA063041501,10000,1201,12010000,2020-11-01,2020-11-04
202,2006800,PEMA033009000,10000,1202,12020000,2020-11-01,2020-11-04
203,2006900,PEMA013072100,8000,1203,9624000,2020-11-01,2020-11-04
204,2007000,PEMA023024801,8000,1204,9632000,2020-11-01,2020-11-04
205,2007100,PEMA023033600,10000,1205,12050000,2020-11-01,2020-11-04
206,2007200,PEMA023074700,10000,1206,12060000,2020-11-01,2020-11-04
207,2007302,PEMA043101200,10000,1207,12070000,2020-11-01,2020-11-04
208,2007400,PEMA043001100,3000,1208,3624000,2020-11-01,2020-11-04
209,2007500,PEMA013066700,10000,1209,12090000,2020-11-01,2020-11-04
210,2007600,PEMA053046500,5000,1210,6050000,2020-11-01,2020-11-04
211,2007700,PEMA063061300,3000,1211,3633000,2020-11-01,2020-11-04
212,2007800,PEMA073061300,3000,1212,3636000,2020-11-01,2020-11-04
213,2001102,PEMA013024804,20000,1213,24260000,2020-11-01,2020-11-04
214,2001200,PEMA063009000,5000,1214,6070000,2020-11-01,2020-11-04
215,2001300,PEMA043091500,10000,1215,12150000,2020-11-01,2020-11-04
216,2001400,PEMA063031400,5000,1216,6080000,2020-11-01,2020-11-04
217,2001500,PEMA013021700,10000,1217,12170000,2020-11-02,2020-11-05
218,2001600,PEMA013111300,5000,1218,6090000,2020-11-02,2020-11-05
219,2001700,PEMA023001000,10000,1219,12190000,2020-11-02,2020-11-05
220,2001800,PEMA013128700,10000,1220,12200000,2020-11-02,2020-11-05
221,2002000,PEMA023106900,10000,1221,12210000,2020-11-02,2020-11-05
222,2002100,PEMA013085300,10000,1222,12220000,2020-11-02,2020-11-05
223,2002200,PEMA013105210,10000,1223,12230000,2020-11-02,2020-11-05
224,2002300,PEMA013049303,7000,1224,8568000,2020-11-02,2020-11-05
225,2002400,PEMA013078800,6000,1225,7350000,2020-11-02,2020-11-05
226,2002500,PEMA013023013,5000,1226,6130000,2020-11-02,2020-11-05
227,2002600,PEMA013032200,10000,1227,12270000,2020-11-02,2020-11-05
228,2002700,PEMA013121600,10000,1228,12280000,2020-11-02,2020-11-05
229,2002800,PEMA023058605,8000,1229,9832000,2020-11-02,2020-11-05
230,2002900,PEMA033041500,10000,1230,12300000,2020-11-02,2020-11-05
231,2003000,PEMA033078012,10000,1231,12310000,2020-11-02,2020-11-05
232,2003100,PEMA013120100,10000,1232,12320000,2020-11-02,2020-11-05
233,2003200,PEMA053114500,7000,1233,8631000,2020-11-02,2020-11-05
234,2003300,PEMA023129801,22000,1234,27148000,2020-11-02,2020-11-05
235,2003400,PEMA023129801,3000,1235,3705000,2020-11-02,2020-11-05
236,2003500,PEMA013129800,3000,1236,3708000,2020-11-02,2020-11-05
237,2003600,PEMA013129800,22000,1237,27214000,2020-11-02,2020-11-05
238,2003700,PEMA023024804,10000,1238,12380000,2020-11-02,2020-11-05
239,2003800,PEMA043110500,4000,1239,4956000,2020-11-02,2020-11-05
240,2003900,PEMA043110500,4000,1240,4960000,2020-11-02,2020-11-05
241,2004000,PEMA373048200,10000,1241,12410000,2020-11-02,2020-11-05
242,2004100,PEMA053021700,10000,1242,12420000,2020-11-02,2020-11-05
243,2004104,PEMA023080100,6000,1243,7458000,2020-11-02,2020-11-05
244,2004200,PEMA033088300,7000,1244,8708000,2020-11-03,2020-11-06
245,2004300,PEMA013118900,15000,1245,18675000,2020-11-03,2020-11-06
246,2004400,PEMA013107101,10000,1246,12460000,2020-11-03,2020-11-06
247,2004500,PEMA023098200,20000,1247,24940000,2020-11-03,2020-11-06
248,2004600,PEMA033035303,7000,1248,8736000,2020-11-03,2020-11-06
249,2004700,PEMA063069401,10000,1249,12490000,2020-11-03,2020-11-06
250,2004800,PEMA033035309,7000,1250,8750000,2020-11-03,2020-11-06
251,2004901,PEMA023007400,10000,1251,12510000,2020-11-03,2020-11-06
